Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,7.24041E+14,Humulin I 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.23941E+14,Human Monotard (Novo) Injection 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.24941E+14,Human Ultratard Injection 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.24241E+14,Humulin M2 Injection,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.24541E+14,Humulin Zn 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.24341E+14,Humulin S 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.26041E+14,Human Mixtard 30 Injection 10 ml vial,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.25341E+14,Humulin M3 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.27341E+14,HumaJect M3 Pen 100units/ml suspension for injection (Eli Lilly and Company Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.25241E+14,Humulin M4 Injection,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.25941E+14,Human Actrapid Injection 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.25541E+14,Human Velosulin Injection 100 u/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.25841E+14,Humulin Lente 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.25641E+14,Human Protaphane Injection 100u/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.26341E+14,Human Mixtard 30 Penfill cartridges (3 ml),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.27241E+14,Humaject (Humulin M2) Preloaded pen,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.26241E+14,Human Mixtard 20 Penfill cartridges (3 ml),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.26141E+14,Human Mixtard 10 Penfill cartridges (3 ml),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.27141E+14,Humaject (Humulin M1) Preloaded pen,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.26641E+14,Human Insulatard Ge Penfill cartridges (3 ml) 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.27041E+14,HumaJect S Pen 100units/ml solution for injection (Eli Lilly and Company Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.26941E+14,Human Insulatard Ge Preloaded pen 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,8.26424E+15,Tresiba FlexTouch 200units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.36041E+14,Hypurin Bovine Neutral 100units/ml solution for injection 10ml vials (Wockhardt UK Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.34941E+14,Hypurin Porcine Isophane 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.34841E+14,Hypurin Porcine Biphasic Isophane Injection (cartridges),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.34741E+14,Hypurin Porcine Biphasic Isophane Injection,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.341E+12,Actrapid Mc Injection 100 units/1 ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.35241E+14,Hypurin Bovine Lente Injection (cartridges) 100 i.u./ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.35941E+14,Hypurin Bovine Lente 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.35141E+14,Hypurin Bovine Isophane Injection (cartridges) 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.35041E+14,Hypurin Porcine Isophane Injection (cartridges) 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.35841E+14,Hypurin Bovine Isophane 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.35341E+14,Hypurin Bovine Neutral Injection (cartridges) 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.35541E+14,Hypurin Porcine Neutral Injection (cartridges) 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.35441E+14,Hypurin Porcine Neutral 100units/ml solution for injection 10ml vials (Wockhardt UK Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.63941E+14,Insulin Zinc Suspension Injection 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.57641E+14,Insulin lispro 100units/ml solution for injection 1.5ml cartridges,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.36141E+14,Hypurin Bovine Protamine Zinc 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.63341E+14,Pork Insulatard 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.59841E+14,"Insulin Zinc Suspension (Human) Injection 100 units/ml, 10 ml vial",res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.63241E+14,Initard 50/50 (Nordisk Wellcome) Injection,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.62441E+14,Insulin lispro 100units/ml solution for injection 10ml vials,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,8.26414E+15,Tresiba FlexTouch 100units/ml solution for injection 3ml pre-filled pens (Novo Nordisk Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.79141E+14,Insulin isophane human 100units/ml suspension for injection 10ml vials,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,8.26404E+15,Insulin degludec 200units/ml solution for injection 3ml pre-filled disposable devices,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.76041E+14,"Isophane Insulin (Human, Prb) Cartridges 100 units/ml",res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.64941E+14,Insulin Zinc Suspension Lente (Evans) Injection 100u/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,8.26394E+15,Insulin degludec 100units/ml solution for injection 3ml pre-filled disposable devices,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.79641E+14,Isophane Insulin Injection (Evans) Injection 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,8.23541E+14,"Lentard Mc Injection 100 units/ml, 10 ml vial",res166: Insulin (CPRD Aurum),drug
CPRD_product_code,7.79841E+14,Isophane Insulin Injection 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,9.61141E+14,Neutral Insulin (Human) Injection 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,8.26434E+15,Insulin degludec 100units/ml solution for injection 3ml cartridges,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,9.61041E+14,Neutral Insulin Injection 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,8.26444E+15,Tresiba Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,9.26541E+14,Monotard Mc Insulin Zinc Susp Bp Nova Injection 100 units/1 ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,9.15641E+14,Pork Mixtard 30 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),res166: Insulin (CPRD Aurum),drug
CPRD_product_code,9.67704E+15,Insulin aspart 100units/ml solution for injection 1.6ml cartridges,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,9.641E+12,Human Actrapid Preloaded pen 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,9.62241E+14,Neutral Insulin (Evans) Injection 100 units/ml,res166: Insulin (CPRD Aurum),drug
CPRD_product_code,9.67714E+15,NovoRapid PumpCart 100units/ml solution for injection 1.6ml cartridges (Novo Nordisk Ltd),res166: Insulin (CPRD Aurum),drug
