Coding System (Read),Codes,Description,Entity type,Category
Read,U205.00,[X]Intent self poison/exposure to narcotic drug,res173: Self-harm (Read codes),diagnostic
Read,U205100,[X]Intent self poison narcotic drug at res institut,res173: Self-harm (Read codes),diagnostic
Read,U205000,[X]Int self poison/exposure to narcotic drug at home,res173: Self-harm (Read codes),diagnostic
Read,U205600,[X]Int self pois narcotic drug indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U206000,[X]Int self poison/exposure to hallucinogen at home,res173: Self-harm (Read codes),diagnostic
Read,U205500,[X]Intent self pois narcotic drug trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U205400,[X]Intent self pois narcotic drug in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U206.00,[X]Intent self poison/exposure to hallucinogen,res173: Self-harm (Read codes),diagnostic
Read,U205700,[X]Int self poison/exposure to narcotic drug on farm,res173: Self-harm (Read codes),diagnostic
Read,U205z00,[X]Intent self poison narcotic drug unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U205y00,[X]Int self poison narcotic drug other spec place,res173: Self-harm (Read codes),diagnostic
Read,U206300,[X]Int self poison hallucinogenin sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U209000,[X]Int self poison/exposure to alcohol at home,res173: Self-harm (Read codes),diagnostic
Read,U207500,[X]Intent self pois oth autonomic drug trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U206y00,[X]Int self poison hallucinogen other spec place,res173: Self-harm (Read codes),diagnostic
Read,U206700,[X]Int self poison/exposure to hallucinogen on farm,res173: Self-harm (Read codes),diagnostic
Read,U206400,[X]Intent self pois hallucinogen in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U206600,[X]Int self pois hallucinogen indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U206500,[X]Intent self pois hallucinogen trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U207400,[X]Intent self pois oth autonomic drug in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U207.00,[X]Intent self poison/exposure to oth autonomic drug,res173: Self-harm (Read codes),diagnostic
Read,U206z00,[X]Intent self poison hallucinogen unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U207300,[X]Int self poison oth autonom drug in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U207000,[X]Int self poison/exposure to oth autonomic drug at home,res173: Self-harm (Read codes),diagnostic
Read,U207200,[X]Int self poison oth autonom drug school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U207100,[X]Intent self poison oth autonomic drug at res institut,res173: Self-harm (Read codes),diagnostic
Read,U207700,[X]Int self poison/exposure to oth autonomic drug on farm,res173: Self-harm (Read codes),diagnostic
Read,U209.00,[X]Intent self poison/exposure to alcohol,res173: Self-harm (Read codes),diagnostic
Read,U208100,[X]Intent self poison oth/unsp drug/medicam res institut,res173: Self-harm (Read codes),diagnostic
Read,U207600,[X]Int self pois oth autonomic drug indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U207y00,[X]Int self poison oth autonomic drug other spec place,res173: Self-harm (Read codes),diagnostic
Read,U208000,[X]Int self poison/exposure to oth/unsp drug/medicam home,res173: Self-harm (Read codes),diagnostic
Read,U208.00,[X]Int self poison/exposure to other/unspec drug/medicament,res173: Self-harm (Read codes),diagnostic
Read,U207z00,[X]Intent self poison oth autonomic drug unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U208400,[X]Intent self pois oth/unsp drug/medic in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U208z00,[X]Intent self poison oth/unsp drug/medic unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U208300,[X]Int self poison oth/uns drug/med in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U208200,[X]Int self poison oth/uns drug/med school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U208y00,[X]Int self poison oth/unsp drug/medic other spec place,res173: Self-harm (Read codes),diagnostic
Read,U208500,[X]Intent self pois oth/unsp drug/medic trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U208700,[X]Int self poison/exposure to oth/unsp drug/medic on farm,res173: Self-harm (Read codes),diagnostic
Read,U208600,[X]Int self pois oth/unsp drug/medic indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U20B700,[X]Int self poison/exposure to other gas/vapour on farm,res173: Self-harm (Read codes),diagnostic
Read,U20A200,"[X]Int self poison org solvent,halogen hydrocarb, school",res173: Self-harm (Read codes),diagnostic
Read,U209500,[X]Intent self pois alcohol trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U216.00,[X]Intent self harm by hang strangl/suffc indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U209400,[X]Intent self pois alcohol in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U209200,[X]Int self poison alcohol school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U209300,[X]Int self poison alcohol in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,ZX1LA00,Removing own nails,res173: Self-harm (Read codes),diagnostic
Read,U209y00,[X]Int self poison alcohol other spec place,res173: Self-harm (Read codes),diagnostic
Read,U20A100,"[X]Int self poison org solvent,halogen hydrocarb,res instit",res173: Self-harm (Read codes),diagnostic
Read,U209700,[X]Int self poison/exposure to alcohol on farm,res173: Self-harm (Read codes),diagnostic
Read,U209600,[X]Int self pois alcohol indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U20A000,"[X]Intent self pois organ solvent,halogen hydrocarb, home",res173: Self-harm (Read codes),diagnostic
Read,U209z00,[X]Intent self poison alcohol unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U20A.11,[X]Self poisoning from glue solvent,res173: Self-harm (Read codes),diagnostic
Read,U20A.00,"[X]Intentional self poison organ solvent,halogen hydrocarb",res173: Self-harm (Read codes),diagnostic
Read,U20A400,"[X]Int self poison org solvent,halogen hydrocarb,in highway",res173: Self-harm (Read codes),diagnostic
Read,U20B600,[X]Int self pois other gas/vapour indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U20Az00,"[X]Int self pois org solv,halogen hydrocarb, unspec place",res173: Self-harm (Read codes),diagnostic
Read,U20A300,"[X]Int self poison org solvent,halogen hydrocarb,sport area",res173: Self-harm (Read codes),diagnostic
Read,U20Ay00,"[X]Int self pois org solv,halogen hydrocarb,oth spec place",res173: Self-harm (Read codes),diagnostic
Read,U20A500,"[X]Int self poison org solvent,halogen hydrocarb,trade area",res173: Self-harm (Read codes),diagnostic
Read,U20A700,"[X]Int self poison org solvent,halogen hydrocarb,on farm",res173: Self-harm (Read codes),diagnostic
Read,U20A600,"[X]Int self pois org solvent,halogen hydrocarb,indust area",res173: Self-harm (Read codes),diagnostic
Read,U20B000,[X]Int self poison/exposure to other gas/vapour at home,res173: Self-harm (Read codes),diagnostic
Read,U20B500,[X]Intent self pois other gas/vapour trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U20B.11,[X]Self carbon monoxide poisoning,res173: Self-harm (Read codes),diagnostic
Read,U20B.00,[X]Intent self poison/exposure to other gas/vapour,res173: Self-harm (Read codes),diagnostic
Read,U20B400,[X]Intent self pois other gas/vapour in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U20B100,[X]Intent self poison other gas/vapour at res institut,res173: Self-harm (Read codes),diagnostic
Read,U20B300,[X]Int self poison other gas/vapour in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U20B200,[X]Int self poison other gas/vapour school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U20By00,[X]Int self poison other gas/vapour other spec place,res173: Self-harm (Read codes),diagnostic
Read,U215.00,[X]Intent self harm by hang strangl/suffc trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U20Cz00,[X]Intent self poison pesticide unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U20C000,[X]Int self poison/exposure to pesticide at home,res173: Self-harm (Read codes),diagnostic
Read,U20C.12,[X]Self poisoning with paraquat,res173: Self-harm (Read codes),diagnostic
Read,U20Bz00,[X]Intent self poison other gas/vapour unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U20C.11,[X]Self poisoning with weedkiller,res173: Self-harm (Read codes),diagnostic
Read,U20C.00,[X]Intent self poison/exposure to pesticide,res173: Self-harm (Read codes),diagnostic
Read,U20C300,[X]Int self poison pesticide in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U20Cy00,[X]Int self poison pesticide other spec place,res173: Self-harm (Read codes),diagnostic
Read,U20C200,[X]Int self poison pesticide school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U20C100,[X]Intent self poison pesticide at res institut,res173: Self-harm (Read codes),diagnostic
Read,U20C700,[X]Int self poison/exposure to pesticide on farm,res173: Self-harm (Read codes),diagnostic
Read,U20C400,[X]Intent self pois pesticide in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U20C600,[X]Int self pois pesticide indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U20C500,[X]Intent self pois pesticide trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U20y000,[X]Int self poison/exposure to unspecif chemical at home,res173: Self-harm (Read codes),diagnostic
Read,U214.00,[X]Intent self harm by hangng strangult/suffoct street/h'way,res173: Self-harm (Read codes),diagnostic
Read,U20y500,[X]Intent self pois unspecif chemical trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U20y.00,[X]Intent self poison/exposure to unspecif chemical,res173: Self-harm (Read codes),diagnostic
Read,U20y400,[X]Intent self pois unspecif chemical in street/highway,res173: Self-harm (Read codes),diagnostic
Read,U20y100,[X]Intent self poison unspecif chemical at res institut,res173: Self-harm (Read codes),diagnostic
Read,U20y300,[X]Int self poison unspecif chemical in sport/athletic area,res173: Self-harm (Read codes),diagnostic
Read,U20y200,[X]Int self poison unspecif chemical school/pub admin area,res173: Self-harm (Read codes),diagnostic
Read,U20yy00,[X]Int self poison unspecif chemical other spec place,res173: Self-harm (Read codes),diagnostic
Read,U213.00,[X]Intent self harm by hang strangl/suffc sport/athlet area,res173: Self-harm (Read codes),diagnostic
Read,U20y700,[X]Int self poison/exposure to unspecif chemical on farm,res173: Self-harm (Read codes),diagnostic
Read,U20y600,[X]Int self pois unspecif chemical indust/construct area,res173: Self-harm (Read codes),diagnostic
Read,U211.00,[X]Intent self harm by hangng strangult/suffoct resid instit,res173: Self-harm (Read codes),diagnostic
Read,U20yz00,[X]Intent self poison unspecif chemical unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U210.00,[X]Intent self harm by hanging strangulat/suffocat occ home,res173: Self-harm (Read codes),diagnostic
Read,U21..00,[X]Intent self harm by hanging strangulation / suffocation,res173: Self-harm (Read codes),diagnostic
Read,U245.00,[X]Int self harm rifl s'gun/lrg frarm disch trad/servce area,res173: Self-harm (Read codes),diagnostic
Read,U22z.00,[X]Intent self harm by drown/submersn occ unspecified place,res173: Self-harm (Read codes),diagnostic
Read,U220.00,[X]Intent self harm by drowning/submersion occurrn at home,res173: Self-harm (Read codes),diagnostic
Read,U275.00,[X]Intent self harm by smok fire/flam occ trade/servce area,res173: Self-harm (Read codes),diagnostic
Read,U22..00,[X]Intentional self harm by drowning and submersion,res173: Self-harm (Read codes),diagnostic
Read,U21z.00,[X]Intent self harm by hangng strangul/suffoct unspecif plce,res173: Self-harm (Read codes),diagnostic
Read,U223.00,[X]Intent self harm by drown/submersn occ sport/athlet area,res173: Self-harm (Read codes),diagnostic
Read,U22y.00,[X]Intent self harm by drown/submersn occ oth specif place,res173: Self-harm (Read codes),diagnostic
Read,U222.00,[X]Intent self harm drown/submers occ sch/ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U221.00,[X]Intent self harm by drowning/submersn occ resid instit'n,res173: Self-harm (Read codes),diagnostic
Read,U227.00,[X]Intent self harm by drowning/submersion occurrn on farm,res173: Self-harm (Read codes),diagnostic
Read,U224.00,[X]Intent self harm by drowning/submersn occ street/highway,res173: Self-harm (Read codes),diagnostic
Read,U226.00,[X]Intent self harm by drown/submers occ indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U225.00,[X]Intent self harm by drown/submersn occ trade/servce area,res173: Self-harm (Read codes),diagnostic
Read,U230.00,[X]Intention self harm by handgun discharge occurrn at home,res173: Self-harm (Read codes),diagnostic
Read,U244.00,[X]Int self harm rifl s'gun/lrg frarm disch occ street/h'way,res173: Self-harm (Read codes),diagnostic
Read,U235.00,[X]Intent self harm by handgun disch occ trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U23..00,[X]Intentional self harm by handgun discharge,res173: Self-harm (Read codes),diagnostic
Read,U234.00,[X]Intent self harm by handgun disch occ on street/highway,res173: Self-harm (Read codes),diagnostic
Read,U231.00,[X]Intent self harm by handgun disch occ in resid instit'n,res173: Self-harm (Read codes),diagnostic
Read,U233.00,[X]Intent self harm by handgun disch occ sport/athlet area,res173: Self-harm (Read codes),diagnostic
Read,U232.00,[X]Intent self harm h'gun disch occ sch oth ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U23y.00,[X]Intent self harm by handgun disch occ at oth specif plce,res173: Self-harm (Read codes),diagnostic
Read,U243.00,[X]Int self harm rifl s'gun/lrg frarm disch sprt/athlet area,res173: Self-harm (Read codes),diagnostic
Read,U237.00,[X]Intention self harm by handgun discharge occurrn on farm,res173: Self-harm (Read codes),diagnostic
Read,U236.00,[X]Intent self harm by handgun disch occ indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U241.00,[X]Int self harm rifl s'gun/lrg frarm disch occ resid instit,res173: Self-harm (Read codes),diagnostic
Read,U23z.00,[X]Intent self harm by handgun disch occ at unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U240.00,[X]Intent self harm rifle sh'gun/largr firarm disch occ home,res173: Self-harm (Read codes),diagnostic
Read,U24..00,[X]Intent self harm by rifle shotgun/larger firearm disch,res173: Self-harm (Read codes),diagnostic
Read,U247.00,[X]Intent self harm rifle sh'gun/largr firarm disch occ farm,res173: Self-harm (Read codes),diagnostic
Read,U274.00,[X]Intent self harm by smoke fire/flame occ street/highway,res173: Self-harm (Read codes),diagnostic
Read,U26..00,[X]Intentional self harm by explosive material,res173: Self-harm (Read codes),diagnostic
Read,U251.00,[X]Intent self harm oth/unsp firearm disch occ resid instit,res173: Self-harm (Read codes),diagnostic
Read,U250.00,[X]Intent self harm oth/unspecif firearm disch occ at home,res173: Self-harm (Read codes),diagnostic
Read,U24y.00,[X]Int self harm rifl s'gun/lrg frarm disch oth specif place,res173: Self-harm (Read codes),diagnostic
Read,U25..00,[X]Intent self harm by other/unspecified firearm discharge,res173: Self-harm (Read codes),diagnostic
Read,U24z.00,[X]Int self harm rifl s'gun/lrg frarm disch occ unspec place,res173: Self-harm (Read codes),diagnostic
Read,U254.00,[X]Intent self harm oth/unsp firearm disch occ street/h'way,res173: Self-harm (Read codes),diagnostic
Read,U25z.00,[X]Intent self harm oth/unsp firearm disch occ unspecif plce,res173: Self-harm (Read codes),diagnostic
Read,U253.00,[X]Inten self harm oth/uns firearm disch occ sprt/athl area,res173: Self-harm (Read codes),diagnostic
Read,U252.00,[X]Inten self harm oth/uns firarm disch sch/ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U25y.00,[X]Intent self harm oth/unsp firearm disch oth specif place,res173: Self-harm (Read codes),diagnostic
Read,U255.00,[X]Intent self harm oth/uns firearm disch trade/servce area,res173: Self-harm (Read codes),diagnostic
Read,U257.00,[X]Intent self harm oth/unspecif firearm disch occ on farm,res173: Self-harm (Read codes),diagnostic
Read,U256.00,[X]Inten self harm oth/uns firearm disch indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U261.00,[X]Intention self harm by explosiv materl occ resid instit,res173: Self-harm (Read codes),diagnostic
Read,U273.00,[X]Intent self harm by smok fire/flam occ sport/athlet area,res173: Self-harm (Read codes),diagnostic
Read,U265.00,[X]Intent self harm by explosv materl occ trade/servce area,res173: Self-harm (Read codes),diagnostic
Read,U260.00,[X]Intention self harm by explosive material occurrn home,res173: Self-harm (Read codes),diagnostic
Read,U264.00,[X]Intention self harm by explosiv materl occ street/highway,res173: Self-harm (Read codes),diagnostic
Read,U262.00,[X]Intent self harm by explosiv materl sch/ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U263.00,[X]Intent self harm by explosv materl occ sport/athlet area,res173: Self-harm (Read codes),diagnostic
Read,ZX1LD00,[X]Self mutilation,res173: Self-harm (Read codes),diagnostic
Read,U26y.00,[X]Intent self harm by explosiv materl occ oth specif place,res173: Self-harm (Read codes),diagnostic
Read,U272.00,[X]Intent self harm by smoke fire/flame sch/ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U267.00,[X]Intention self harm by explosive material occurrn farm,res173: Self-harm (Read codes),diagnostic
Read,U266.00,[X]Intent self harm by explosv materl occ indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U271.00,[X]Intent self harm by smoke fire/flame occ resid instit'n,res173: Self-harm (Read codes),diagnostic
Read,U26z.00,[X]Intent self harm by explosiv materl occ unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U270.00,[X]Intention self harm by smoke fire/flames occurrn at home,res173: Self-harm (Read codes),diagnostic
Read,U27..00,"[X]Intentional self harm by smoke, fire and flames",res173: Self-harm (Read codes),diagnostic
Read,U2A3.00,[X]Intent self harm by blunt object occ sports/athlet area,res173: Self-harm (Read codes),diagnostic
Read,U28y.00,[X]Intent self harm by steam hot vapour/obj oth specif place,res173: Self-harm (Read codes),diagnostic
Read,U28..00,[X]Intentional self harm by steam hot vapours / hot objects,res173: Self-harm (Read codes),diagnostic
Read,U27z.00,[X]Intent self harm by smoke fire/flames occ unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U276.00,[X]Intent self harm by smok fire/flam occ indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U27y.00,[X]Intent self harm by smoke fire/flame occ oth specif plce,res173: Self-harm (Read codes),diagnostic
Read,U277.00,[X]Intention self harm by smoke fire/flames occurrn on farm,res173: Self-harm (Read codes),diagnostic
Read,U282.00,[X]Int self harm by steam hot vapor/obj sch/ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U287.00,[X]Intent self harm by steam hot vapour/hot obj occ on farm,res173: Self-harm (Read codes),diagnostic
Read,U281.00,[X]Intent self harm by steam hot vapour/obj occ resid instit,res173: Self-harm (Read codes),diagnostic
Read,U280.00,[X]Intent self harm by steam hot vapour/hot obj occ at home,res173: Self-harm (Read codes),diagnostic
Read,U286.00,[X]Int self harm by steam hot vapour/obj indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U283.00,[X]Int self harm by steam hot vapour/obj occ sport/athl area,res173: Self-harm (Read codes),diagnostic
Read,U285.00,[X]Int self harm by steam hot vapour/obj trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U284.00,[X]Intent self harm by steam hot vapour/obj occ street/h'way,res173: Self-harm (Read codes),diagnostic
Read,U29..00,[X]Intentional self harm by sharp object,res173: Self-harm (Read codes),diagnostic
Read,U2A2.00,[X]Intent self harm blunt obj occ sch oth ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U294.00,[X]Intention self harm by sharp object occ street/highway,res173: Self-harm (Read codes),diagnostic
Read,U28z.00,[X]Intent self harm by steam hot vapour/obj occ unspec place,res173: Self-harm (Read codes),diagnostic
Read,U293.00,[X]Intent self harm by sharp object occ sports/athlet area,res173: Self-harm (Read codes),diagnostic
Read,U290.00,[X]Intentional self harm by sharp object occurrence at home,res173: Self-harm (Read codes),diagnostic
Read,U292.00,[X]Intent self harm sharp obj occ sch oth ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U291.00,[X]Intent self harm by sharp object occ resident instit'n,res173: Self-harm (Read codes),diagnostic
Read,U297.00,[X]Intentional self harm by sharp object occurrence on farm,res173: Self-harm (Read codes),diagnostic
Read,U2A1.00,[X]Intent self harm by blunt object occ resident instit'n,res173: Self-harm (Read codes),diagnostic
Read,U296.00,[X]Intent self harm by sharp object occ indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U295.00,[X]Intent self harm by sharp object occ trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U2A0.00,[X]Intentional self harm by blunt object occurrence at home,res173: Self-harm (Read codes),diagnostic
Read,U29y.00,[X]Intention self harm by sharp object occ oth specif place,res173: Self-harm (Read codes),diagnostic
Read,U2A..00,[X]Intentional self harm by blunt object,res173: Self-harm (Read codes),diagnostic
Read,U29z.00,[X]Intentional self harm by sharp object occ unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U2A4.00,[X]Intention self harm by blunt object occ street/highway,res173: Self-harm (Read codes),diagnostic
Read,U2B7.00,[X]Intent self harm by jumping from high place occ on farm,res173: Self-harm (Read codes),diagnostic
Read,U2Az.00,[X]Intentional self harm by blunt object occ unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U2Ay.00,[X]Intention self harm by blunt object occ oth specif place,res173: Self-harm (Read codes),diagnostic
Read,U2A5.00,[X]Intent self harm by blunt object occ trade/service area,res173: Self-harm (Read codes),diagnostic
Read,U2A7.00,[X]Intentional self harm by blunt object occurrence on farm,res173: Self-harm (Read codes),diagnostic
Read,U2A6.00,[X]Intent self harm by blunt object occ indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U2B1.00,[X]Intent self harm by jump from high place occ resid instit,res173: Self-harm (Read codes),diagnostic
Read,U2B6.00,[X]Int self harm by jump from high place indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U2B0.00,[X]Intent self harm by jumping from high place occ at home,res173: Self-harm (Read codes),diagnostic
Read,U2B..00,[X]Intentional self harm by jumping from a high place,res173: Self-harm (Read codes),diagnostic
Read,U2B5.00,[X]Intent self harm by jump from high place trad/servce area,res173: Self-harm (Read codes),diagnostic
Read,U2B2.00,[X]Int self harm jump fr high place sch oth ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U2B4.00,[X]Intent self harm by jump from high place occ street/h'way,res173: Self-harm (Read codes),diagnostic
Read,U2B3.00,[X]Intent self harm by jump from high place sport/athl area,res173: Self-harm (Read codes),diagnostic
Read,U2By.00,[X]Int self harm by jump from high place occ oth specif plce,res173: Self-harm (Read codes),diagnostic
Read,U2Dy.00,[X]Intent self harm by crash motor vehic occ oth specif plce,res173: Self-harm (Read codes),diagnostic
Read,U2D6.00,[X]Intent self harm crash motor vehic occ indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U2D5.00,[X]Intent self harm crash motor vehicl occ trade/servce area,res173: Self-harm (Read codes),diagnostic
Read,U2C..00,[X]Intent self harm by jumping / lying before moving object,res173: Self-harm (Read codes),diagnostic
Read,U2Bz.00,[X]Int self harm by jump from high place occ unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U2C1.00,[X]Int self harm jump/lying befr mov obje occ resid instit'n,res173: Self-harm (Read codes),diagnostic
Read,U2D4.00,[X]Intent self harm by crash motor vehicl occ street/highway,res173: Self-harm (Read codes),diagnostic
Read,U2C6.00,[X]Int self harm jump/lying befr mov obj indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U2C0.00,[X]Intent self harm by jump/lying befor moving obj occ home,res173: Self-harm (Read codes),diagnostic
Read,U2C5.00,[X]Int self harm jump/lying bef mov obj occ trad/servce area,res173: Self-harm (Read codes),diagnostic
Read,U2C2.00,[X]Int self harm jump/lying bef mov obj sch/ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U2C4.00,[X]Int self harm jump/lying befr mov obje occ street/highway,res173: Self-harm (Read codes),diagnostic
Read,U2C3.00,[X]Int self harm jump/lying bef mov obj occ sprt/athlet area,res173: Self-harm (Read codes),diagnostic
Read,U2Cz.00,[X]Int self harm jump/lying bef mov obje occ unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U2D3.00,[X]Intent self harm by crash motor vehicl occ sprt/athl area,res173: Self-harm (Read codes),diagnostic
Read,U2Cy.00,[X]Int self harm jump/lying bef mov obje occ oth specif plce,res173: Self-harm (Read codes),diagnostic
Read,U2C7.00,[X]Intent self harm by jump/lying befor moving obj occ farm,res173: Self-harm (Read codes),diagnostic
Read,U2D2.00,[X]Int self harm crash motor vehicl occ sch/ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U2D..00,[X]Intentional self harm by crashing of motor vehicle,res173: Self-harm (Read codes),diagnostic
Read,U2D1.00,[X]Intent self harm by crash motor vehicl occ resid instit'n,res173: Self-harm (Read codes),diagnostic
Read,U2D0.00,[X]Intent self harm by crash of motor vehicl occurrn at home,res173: Self-harm (Read codes),diagnostic
Read,U2yy.00,[X]Intent self harm oth specif means occ oth specif place,res173: Self-harm (Read codes),diagnostic
Read,U2y..00,[X]Intentional self harm by other specified means,res173: Self-harm (Read codes),diagnostic
Read,U400000,"[X]Poison/exposure ?intent, to nonopioid analgesic at home",res173: Self-harm (Read codes),diagnostic
Read,U40Bz00,[X]Pois/expos ?intent to other gas/vapour unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U403000,"[X]Poison/exposure ?intent, to antiparkinson drug at home",res173: Self-harm (Read codes),diagnostic
Read,U2E..00,[X]Self mutilation,res173: Self-harm (Read codes),diagnostic
Read,U2Dz.00,[X]Intent self harm by crash motor vehic occ unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U2y2.00,[X]Intent self harm oth specif mean occ sch/ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U2y7.00,[X]Intentionl self harm by oth specif means occurrn on farm,res173: Self-harm (Read codes),diagnostic
Read,U2y1.00,[X]Intent self harm by oth specif means occ resid instit'n,res173: Self-harm (Read codes),diagnostic
Read,U2y0.00,[X]Intentionl self harm by oth specif means occurrn at home,res173: Self-harm (Read codes),diagnostic
Read,U2y6.00,[X]Intent self harm oth specif means occ indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U2y3.00,[X]Intent self harm by oth specif means occ sport/athl area,res173: Self-harm (Read codes),diagnostic
Read,U2y5.00,[X]Intent self harm by oth specif means occ trad/servce area,res173: Self-harm (Read codes),diagnostic
Read,U2y4.00,[X]Intent self harm by oth specif means occ street/highway,res173: Self-harm (Read codes),diagnostic
Read,U2z..00,[X]Intentional self harm by unspecified means,res173: Self-harm (Read codes),diagnostic
Read,U400.00,"[X]Poisoning/exposure, ? intent, to nonopioid analgesic",res173: Self-harm (Read codes),diagnostic
Read,U2z4.00,[X]Intent self harm by unspecif means occurrn street/highway,res173: Self-harm (Read codes),diagnostic
Read,U2yz.00,[X]Intent self harm by oth specif means occ unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U2z3.00,[X]Intent self harm unspecif means occurrn sport/athlet area,res173: Self-harm (Read codes),diagnostic
Read,U2z0.00,[X]Intentional self harm by unspecif means occurrn at home,res173: Self-harm (Read codes),diagnostic
Read,U2z2.00,[X]Intent self harm by unspec mean occ sch/ins/pub adm area,res173: Self-harm (Read codes),diagnostic
Read,U2z1.00,[X]Intent self harm by unspecif means occurrn resid instit'n,res173: Self-harm (Read codes),diagnostic
Read,U2z7.00,[X]Intentional self harm by unspecif means occurrn on farm,res173: Self-harm (Read codes),diagnostic
Read,U2z6.00,[X]Intent self harm unspecif mean occurrn indust/constr area,res173: Self-harm (Read codes),diagnostic
Read,U2z5.00,[X]Intent self harm unspecif means occurrn trade/servce area,res173: Self-harm (Read codes),diagnostic
Read,U40..00,"[X]Poisoning/expos to noxious substance,undetermined intent",res173: Self-harm (Read codes),diagnostic
Read,U2zy.00,[X]Intent self harm by unspecif means occ oth specif place,res173: Self-harm (Read codes),diagnostic
Read,U30..11,[X]Deliberate drug poisoning,res173: Self-harm (Read codes),diagnostic
Read,U2zz.00,[X]Intent self harm by unspecif means occ at unspecif place,res173: Self-harm (Read codes),diagnostic
Read,U400100,[X]Pois/expos ?intent to nonopioid analgesic at res institut,res173: Self-harm (Read codes),diagnostic
