Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,57838,Diazepam 5mg tablets (Sovereign Medical Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,57749,Diazepam 5mg tablets (Waymade Healthcare Plc),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,57664,Clonazepam 250micrograms/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,59407,Diazepam 5mg tablets (DE Pharmaceuticals),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,58959,Diazepam 10mg/5ml oral solution (AM Distributions (Yorkshire) Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,58685,Midazolam 10mg/5ml oral solution,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,59122,Diazepam 5mg/5ml oral solution (AM Distributions (Yorkshire) Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,59396,Clonazepam 500microgram tablets (Almus Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,6516,Chlordiazepoxide 25mg tablets,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,62541,Diazepam 2mg tablets (Sovereign Medical Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,60825,Temazepam 20mg tablets (Sandoz Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,60936,Diazepam 5mg tablets (Arrow Generics Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,61072,Midazolam 5mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,61450,Lorazepam 1mg tablets (A A H Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,61015,Clonazepam 500microgram oral lyophilisates sugar free,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,61833,Midazolam 10mg/ml oral solution (Special Order),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,62402,Midazolam 10mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,61678,Nitrazepam 2mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,61626,Clonazepam 500microgram tablets (Teva UK Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,61886,Lorazepam 5mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,62270,Chlordiazepoxide 10mg tablets (A A H Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,62216,Diazepam 10mg tablets (Almus Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,65135,Nitrazepam 2.5mg/5ml oral suspension sugar free,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,62926,Clobazam 7.5mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,62645,Temazepam 20mg Tablet (Lagap),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,63238,Diazepam 2mg tablets (Waymade Healthcare Plc),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,64200,Diazepam 2mg tablets (Alliance Healthcare (Distribution) Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,63674,Temazepam 30mg gel-fill capsules,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,63665,Noctamid 0.5mg Tablet (Schering Health Care Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,64879,Clobazam 5mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,64505,Clonazepam 5mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,64470,Chlordiazepoxide 10mg tablets (Phoenix Healthcare Distribution Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,64693,Clonazepam 2.5mg/ml drops,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,64876,Lorazepam 2mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,64775,Nitrazepam 10mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,64729,Lorazepam 1mg tablets (Genesis Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,67297,Diazepam 25mg/5ml oral solution,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,71245,Diazepam 5mg tablets (Relonchem Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,67193,Diazepam 2mg/5ml oral suspension (Sandoz Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,69000,Midazolam 2mg/ml oral solution sugar free,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,67554,Lorazepam 1mg tablets (Almus Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,67451,Diazepam 2mg tablets (Mawdsley-Brooks & Company Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,67785,Diazepam 5mg tablets (Wockhardt UK Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,68414,Diazepam 2mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,67957,Diazepam 5mg/5ml oral suspension (A A H Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,7567,Temazepam planpak Capsule (Manufacturer unknown),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,69437,Perizam 2mg/ml oral suspension (Rosemont Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,69211,Clonazepam 500microgram orodispersible tablets,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,69783,Diazepam 2mg/5ml oral suspension (A A H Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,71073,Nitrazepam 5mg tablets (Pharmvit Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,69764,Perizam 1mg/ml oral suspension (Rosemont Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,70071,Temazepam 10mg tablets (Alliance Healthcare (Distribution) Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,70981,Clobazam 3.5mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,69976,Clobazam 1mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,69810,Diazepam 5mg tablets (Crescent Pharma Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,70682,Lorazepam 1mg/ml oral solution sugar free,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,70536,Diazepam 1mg/5ml oral solution,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,70255,Clobazam 2mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,74422,Clonazepam 2mg/5ml oral solution,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,71336,Diazepam 2mg tablets (DE Pharmaceuticals),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,71813,Clobazam 20mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,73483,Temazepam 20mg Capsule (C P Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,73526,Diazepam 2mg tablets (Crescent Pharma Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,72552,Midazolam 2.5mg/5ml oral solution,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,72551,Midazolam 2.5mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,73746,Rivotril 500microgram tablets (DE Pharmaceuticals),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,74342,Diazepam 5mg tablets (Almus Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,73661,Clobazam 10mg tablets (Teva UK Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,73660,Nitrazepam 5mg tablets (Almus Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,73751,Diazepam 5mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,74065,Chlordiazepoxide 5mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,73815,Diazepam 5mg tablets (Alliance Healthcare (Distribution) Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,74584,Clonazepam 2mg/5ml oral solution sugar free (Waymade Healthcare Plc),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,74433,Clonazepam 125micrograms/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,74865,Clonazepam 500micrograms/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,74783,Temazepam 20mg tablets (Ethigen Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,74755,Diazepam 10mg/5ml oral suspension (Special Order),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,7566,Flurazepam 30mg capsules,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,74984,Diazepam 2mg/5ml oral solution sugar free (Almus Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,75594,Temazepam 10mg Capsule (Wyeth Pharmaceuticals),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,74867,Clonazepam 125micrograms/5ml oral solution,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,74866,Clonazepam 2mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,75571,Clonazepam 500microgram tablets (Kent Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,75473,Diazepam 2.5mg/5ml oral suspension (Special Order),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,75197,Nitrazepam Oral solution,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,78362,Chlordiazepoxide 10mg tablets (Waymade Healthcare Plc),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,7569,Temazepam 15mg capsules,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,76218,Lorazepam 500micrograms/5ml oral suspension (Drug Tariff Special Order),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,76192,Diazepam 2.5mg/5ml Liquid (Rosemont Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,7571,Triazolam 125microgram Tablet,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,77463,Rivotril 500microgram tablets (Waymade Healthcare Plc),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,7652,OXAZEPAM 15 MG CAP,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,76490,Temazepam 15mg gel-fill capsules,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,76592,Clonazepam 50micrograms/5ml oral solution,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,77022,Midazolam 11mg/5ml oral solution,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,77021,Midazolam 6.25mg/5ml oral solution,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,76757,Clonazepam 25micrograms/5ml oral solution,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,78323,Lorazepam 500microgram tablets,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,77589,Nitrazepam 5mg/5ml Liquid (Rosemont Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,77536,Atensine 5mg Tablet (Rorer Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,77652,Chlordiazepoxide 5mg capsules (Ranbaxy (UK) Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,7786,Mogadon 5mg Tablet (ICN Pharmaceuticals France S.A.),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,77799,Zacco 5mg/5ml oral suspension (Thame Laboratories Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,77686,Temazepam 20mg Tablet (IVAX Pharmaceuticals UK Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,78312,Lorazepam 1mg orodispersible tablets,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,77999,Clobazam 5mg/5ml oral suspension sugar free (Thame Laboratories Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,7797,Tranxene 7.5mg capsules (Boehringer Ingelheim Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,780,Temazepam 10mg/5ml oral solution sugar free,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,78306,Diazepam 2mg/5ml oral suspension (Alliance Healthcare (Distribution) Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,78243,Lorazepam 250micrograms/5ml oral solution,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,8798,Temazepam gelthix 10mg Capsule (Pharmacia Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,79387,Chlordiazepoxide 10mg Tablet (IVAX Pharmaceuticals UK Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,78434,Lorazepam 1mg Tablet (C P Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,79375,Nitrazepam 10mg Tablet (DDSA Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,7924,Nitrazepam 2.5mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,78738,Diazepam 5mg Tablet (M & A Pharmachem Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,8721,Oxazepam 30mg Tablet,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,79472,Midazolam 10mg/1ml oromucosal solution pre-filled oral syringes,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,79487,Temazepam 10mg Capsule (C P Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,8550,Chlordiazepoxide 25mg tablets,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,8487,Frisium 10mg Capsule (Aventis Pharma),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,8029,Rivotril 2mg tablets (Roche Products Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,921,Temazepam 10mg capsules,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,8913,Librium 10mg Capsule (ICN Pharmaceuticals France S.A.),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,9045,Diazepam 1mg/5ml suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,9111,Diazepam 10mg capsules,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,9065,Diazepam 5mg/5ml oral solution,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,9048,Librium 5mg Tablet (ICN Pharmaceuticals France S.A.),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,9721,Lexotan 3mg Tablet (Roche Products Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,9696,Alprazolam 250microgram tablets,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,9430,Diazepam 2.5mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,9814,Nitrazepam 5mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,41629,Chlordiazepoxide 10mg Capsule (DDSA Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,41607,Diazepam 10mg tablets (Teva UK Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,41606,Chlordiazepoxide 5mg Capsule (Approved Prescription Services Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,41602,Oxazepam 15mg tablets (Actavis UK Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,41574,Chlordiazepoxide 10mg Capsule (Approved Prescription Services Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,41582,Chlordiazepoxide 5mg capsules (Actavis UK Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,41581,Chlordiazepoxide 10mg Capsule (IVAX Pharmaceuticals UK Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,41583,Chlordiazepoxide 10mg capsules (Actavis UK Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,41601,Oxazepam 15mg Tablet (IVAX Pharmaceuticals UK Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,41596,Loprazolam 1mg tablets (Zentiva),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,34964,Nitrazepam 5mg Tablet (Berk Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,17294,Librium 10mg Tablet (ICN Pharmaceuticals France S.A.),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,1729,Temazepam 20mg tablets,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,17054,Clobazam 5mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,17038,Rivotril 2.5mg/1ml drops (Imported (Switzerland)),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,3870,Diazepam 2mg capsules,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,10430,Temazepam 30mg capsules,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,10650,Rivotril 500microgram tablets (Roche Products Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,10409,LORAZEPAM .5 MG TAB,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,10402,Valium 10mg Tablet (Roche Products Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,10274,Diazepam 2mg/5ml oral solution sugar free,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,1088,Lorazepam 1mg tablets,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,10694,CLOBAZAM 2.5 MG CAP,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,1559,Clonazepam 500microgram tablets,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,10789,Nobrium 10mg Capsule (Roche Products Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,10802,Xanax 250microgram tablets (Pfizer Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,10791,Nobrium 5mg Capsule (Roche Products Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,10790,Medazepam 10mg Capsule,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,11486,Alprazolam 500microgram tablets,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,12462,Temazepam gelthix 20mg Capsule (Pharmacia Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,12452,Anxon 15mg Capsule (Beecham Research Laboratories),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,10954,Ativan 1mg Tablet (Wyeth Pharmaceuticals),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,10909,DIAZEPAM S/R 10 MG CAP,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,11958,Lexotan 1.5mg Tablet (Roche Products Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,12293,Normison 10mg Capsule (Wyeth Pharmaceuticals),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,12278,FLURAZEPAM 15 MG TAB,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,12130,Anxon 30mg Capsule (Beecham Research Laboratories),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,1400,Diazepam 10mg tablets,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,12477,Librium 5mg Capsule (ICN Pharmaceuticals France S.A.),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,15492,Nitrados 5mg Tablet (Rorer Pharmaceuticals Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,12598,Xanax 500microgram tablets (Pfizer Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,13279,Lorazepam 500micrograms/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,13200,Clonazepam 2mg/5ml oral solution sugar free,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,12849,Diazepam 10mg/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,14480,Flunitrazepam 1mg tablets,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,15429,CLOBAZAM 5 MG CAP,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,14425,HALCION .25 MG TAB,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,14388,Frisium 10mg tablets (Sanofi),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,1463,Chlordiazepoxide 10mg capsules,res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,15110,Temazepam 10mg/5ml Oral solution (Generics (UK) Ltd),res173: Benzodiazepines (CPRD GOLD),drug
CPRD_product_code,14743,Clonazepam 500micrograms/5ml oral suspension,res173: Benzodiazepines (CPRD GOLD),drug
