Coding System (Read),Codes,Description,Entity type,Category
Read,B521.00,Malignant neoplasm of cerebral meninges,res72: Charlson comorbidities,diagnostic
Read,299 G,,res72: Charlson comorbidities,diagnostic
Read,B30..12,Osteoma,res72: Charlson comorbidities,diagnostic
Read,2901A,,res72: Charlson comorbidities,diagnostic
Read,B614.00,"Hodgkin's disease, nodular sclerosis",res72: Charlson comorbidities,diagnostic
Read,J111111,Bleeding chronic gastric ulcer,res72: Charlson comorbidities,diagnostic
Read,B313000,Malignant neoplasm of connective and soft tissue of axilla,res72: Charlson comorbidities,diagnostic
Read,G852200,Oesophageal varices in cirrhosis of the liver,res72: Charlson comorbidities,diagnostic
Read,B4Az.00,Malignant neoplasm of kidney or urinary organs NOS,res72: Charlson comorbidities,diagnostic
Read,J12z.00,Duodenal ulcer NOS,res72: Charlson comorbidities,diagnostic
Read,B2zy.00,Malignant neoplasm of other site of respiratory tract,res72: Charlson comorbidities,diagnostic
Read,Eu00000,[X]Dementia in Alzheimer's disease with early onset,res72: Charlson comorbidities,diagnostic
Read,ZV10112,[V]Personal history of malignant neoplasm of lung,res72: Charlson comorbidities,diagnostic
Read,B564100,Secondary and unspec malig neop deep inguinal lymph nodes,res72: Charlson comorbidities,diagnostic
Read,B050.11,Malignant neoplasm of buccal mucosa,res72: Charlson comorbidities,diagnostic
Read,B58y400,Secondary malignant neoplasm of vulva,res72: Charlson comorbidities,diagnostic
Read,B613z00,"Hodgkin's, lymphocytic-histiocytic predominance NOS",res72: Charlson comorbidities,diagnostic
Read,G851.00,Oesophageal varices without bleeding,res72: Charlson comorbidities,diagnostic
Read,B336200,Malignant neoplasm of skin of fore-arm,res72: Charlson comorbidities,diagnostic
Read,N040K00,Rheumatoid arthritis of 1st MTP joint,res72: Charlson comorbidities,diagnostic
Read,ZV10500,[V]Personal history of malignant neoplasm of urinary organ,res72: Charlson comorbidities,diagnostic
Read,B575100,Secondary malignant neoplasm of rectum,res72: Charlson comorbidities,diagnostic
Read,B18y200,Malignant neoplasm of mesorectum,res72: Charlson comorbidities,diagnostic
Read,B561600,Secondary and unspec malig neop superfic tracheobronchial LN,res72: Charlson comorbidities,diagnostic
Read,B333300,Malignant neoplasm of skin of forehead,res72: Charlson comorbidities,diagnostic
Read,1972A,,res72: Charlson comorbidities,diagnostic
Read,Byu5100,"[X]Mesothelioma, unspecified",res72: Charlson comorbidities,diagnostic
Read,B581z00,Secondary malignant neoplasm of other urinary organ NOS,res72: Charlson comorbidities,diagnostic
Read,B54..00,Malig neop of other endocrine glands and related structures,res72: Charlson comorbidities,diagnostic
Read,B561800,Secondary and unspec malig neop bronchopulmonary lymph nodes,res72: Charlson comorbidities,diagnostic
Read,B335200,Malignant neoplasm of skin of breast,res72: Charlson comorbidities,diagnostic
Read,B560000,Secondary and unspec malig neop of superficial parotid LN,res72: Charlson comorbidities,diagnostic
Read,B312300,Malig neop of connective and soft tissue of lower leg,res72: Charlson comorbidities,diagnostic
Read,B582400,Secondary malignant neoplasm of skin of shoulder and arm,res72: Charlson comorbidities,diagnostic
Read,B10z.00,Malignant neoplasm of oesophagus NOS,res72: Charlson comorbidities,diagnostic
Read,E001000,Uncomplicated presenile dementia,res72: Charlson comorbidities,diagnostic
Read,B49z.00,Malignant neoplasm of urinary bladder NOS,res72: Charlson comorbidities,diagnostic
Read,B576.00,Secondary malig neop of retroperitoneum and peritoneum,res72: Charlson comorbidities,diagnostic
Read,B626800,Mast cell malignancy of lymph nodes of multiple sites,res72: Charlson comorbidities,diagnostic
Read,B564.00,Secondary and unspec malig neop inguinal and lower limb LN,res72: Charlson comorbidities,diagnostic
Read,B150100,Hepatoblastoma of liver,res72: Charlson comorbidities,diagnostic
Read,B574.00,Secondary malignant neoplasm of small intestine and duodenum,res72: Charlson comorbidities,diagnostic
Read,B050.00,Malignant neoplasm of cheek mucosa,res72: Charlson comorbidities,diagnostic
Read,B561.00,Secondary and unspec malig neop intrathoracic lymph nodes,res72: Charlson comorbidities,diagnostic
Read,B222000,Malignant neoplasm of upper lobe bronchus,res72: Charlson comorbidities,diagnostic
Read,B560100,Secondary and unspec malignant neoplasm mastoid lymph nodes,res72: Charlson comorbidities,diagnostic
Read,B223.00,"Malignant neoplasm of middle lobe, bronchus or lung",res72: Charlson comorbidities,diagnostic
Read,B592X00,Kaposi's sarcoma of multiple organs,res72: Charlson comorbidities,diagnostic
Read,B160.11,Carcinoma gallbladder,res72: Charlson comorbidities,diagnostic
Read,B560300,Secondary and unspec malignant neoplasm occipital lymph node,res72: Charlson comorbidities,diagnostic
Read,B43y.00,Malignant neoplasm of other site of uterine body,res72: Charlson comorbidities,diagnostic
Read,B58y411,Secondary cancer of the vulva,res72: Charlson comorbidities,diagnostic
Read,B001000,"Malignant neoplasm of lower lip, external",res72: Charlson comorbidities,diagnostic
Read,ByuC200,[X]2ndry+unspcf malignant neoplasm lymph nodes/multi regions,res72: Charlson comorbidities,diagnostic
Read,B64y100,Prolymphocytic leukaemia,res72: Charlson comorbidities,diagnostic
Read,B57z.00,Secondary malig neop of respiratory or digestive system NOS,res72: Charlson comorbidities,diagnostic
Read,B23..00,Malignant neoplasm of pleura,res72: Charlson comorbidities,diagnostic
Read,1983M,,res72: Charlson comorbidities,diagnostic
Read,B555.00,Malignant neoplasm of lower limb NOS,res72: Charlson comorbidities,diagnostic
Read,B563300,Secondary and unspec malig neop pectoral lymph nodes,res72: Charlson comorbidities,diagnostic
Read,B341.00,Malignant neoplasm of central part of female breast,res72: Charlson comorbidities,diagnostic
Read,B564z00,Secondary and unspec malig neop of inguinal and leg LN NOS,res72: Charlson comorbidities,diagnostic
Read,B124.00,"Malignant neoplasm, overlapping lesion of small intestine",res72: Charlson comorbidities,diagnostic
Read,B58y300,Secondary malignant neoplasm of vagina,res72: Charlson comorbidities,diagnostic
Read,B627.00,Non - Hodgkin's lymphoma,res72: Charlson comorbidities,diagnostic
Read,ByuC600,[X]2ndry malignant neoplasm/oth+unspec parts/nervous system,res72: Charlson comorbidities,diagnostic
Read,B483.00,"Malignant neoplasm of penis, part unspecified",res72: Charlson comorbidities,diagnostic
Read,B560900,Secondary and unspec malig neop deep cervical LN,res72: Charlson comorbidities,diagnostic
Read,B08..00,Malignant neoplasm of hypopharynx,res72: Charlson comorbidities,diagnostic
Read,B561700,Secondary and unspec malig neop inferior tracheobronchial LN,res72: Charlson comorbidities,diagnostic
Read,B48..00,Malignant neoplasm of penis and other male genital organs,res72: Charlson comorbidities,diagnostic
Read,B562400,Secondary and unspec malig neop external iliac lymph nodes,res72: Charlson comorbidities,diagnostic
Read,B12z.00,Malignant neoplasm of small intestine NOS,res72: Charlson comorbidities,diagnostic
Read,B562100,Secondary and unspec malig neop superficial mesenteric LN,res72: Charlson comorbidities,diagnostic
Read,B000000,"Malignant neoplasm of upper lip, external",res72: Charlson comorbidities,diagnostic
Read,B563z00,Secondary and unspec malig neop axilla and upper limb LN NOS,res72: Charlson comorbidities,diagnostic
Read,ZV10212,[V]Personal history of malignant neoplasm of larynx,res72: Charlson comorbidities,diagnostic
Read,B565z00,Secondary and unspec malig neop intrapelvic LN NOS,res72: Charlson comorbidities,diagnostic
Read,B1...11,Carcinoma of digestive organs and peritoneum,res72: Charlson comorbidities,diagnostic
Read,1969M,,res72: Charlson comorbidities,diagnostic
Read,B335500,Malignant neoplasm of skin of groin,res72: Charlson comorbidities,diagnostic
Read,N240z00,Rheumatism or fibrositis NOS,res72: Charlson comorbidities,diagnostic
Read,B06z.00,Malignant neoplasm of oropharynx NOS,res72: Charlson comorbidities,diagnostic
Read,1970M,,res72: Charlson comorbidities,diagnostic
Read,B41..11,Cervical carcinoma (uterus),res72: Charlson comorbidities,diagnostic
Read,1977A,,res72: Charlson comorbidities,diagnostic
Read,B430.00,"Malignant neoplasm of corpus uteri, excluding isthmus",res72: Charlson comorbidities,diagnostic
Read,B58y200,Secondary malignant neoplasm of cervix uteri,res72: Charlson comorbidities,diagnostic
Read,B47z.11,Seminoma of testis,res72: Charlson comorbidities,diagnostic
Read,1985,,res72: Charlson comorbidities,diagnostic
Read,Byu3300,"[X]Malignant neoplasm/bone+articular cartilage, unspecified",res72: Charlson comorbidities,diagnostic
Read,C310400,Glycogenosis with hepatic cirrhosis,res72: Charlson comorbidities,diagnostic
Read,B336000,Malignant neoplasm of skin of shoulder,res72: Charlson comorbidities,diagnostic
Read,J62y.00,Other sequelae of chronic liver disease,res72: Charlson comorbidities,diagnostic
Read,B213.00,Malignant neoplasm of laryngeal cartilage,res72: Charlson comorbidities,diagnostic
Read,F396100,Myopathy due to disseminated lupus erythematosus,res72: Charlson comorbidities,diagnostic
Read,B331.00,Malignant neoplasm of eyelid including canthus,res72: Charlson comorbidities,diagnostic
Read,N040300,Rheumatoid arthritis of sternoclavicular joint,res72: Charlson comorbidities,diagnostic
Read,B200z00,Malignant neoplasm of nasal cavities NOS,res72: Charlson comorbidities,diagnostic
Read,H40..00,Coal workers' pneumoconiosis,res72: Charlson comorbidities,diagnostic
Read,B600300,Reticulosarcoma of intra-abdominal lymph nodes,res72: Charlson comorbidities,diagnostic
Read,J61y300,Portal fibrosis without cirrhosis,res72: Charlson comorbidities,diagnostic
Read,B332000,Malignant neoplasm of skin of auricle (ear),res72: Charlson comorbidities,diagnostic
Read,J635600,Toxic liver disease with fibrosis and cirrhosis of liver,res72: Charlson comorbidities,diagnostic
Read,B325700,Malignant melanoma of back,res72: Charlson comorbidities,diagnostic
Read,J615z11,Macronodular cirrhosis of liver,res72: Charlson comorbidities,diagnostic
Read,B480.00,Malignant neoplasm of prepuce (foreskin),res72: Charlson comorbidities,diagnostic
Read,J615.00,Cirrhosis - non alcoholic,res72: Charlson comorbidities,diagnostic
Read,B623.00,Malignant histiocytosis,res72: Charlson comorbidities,diagnostic
Read,F371200,Polyneuropathy in rheumatoid arthritis,res72: Charlson comorbidities,diagnostic
Read,B443.00,Malignant neoplasm of parametrium,res72: Charlson comorbidities,diagnostic
Read,7340A,,res72: Charlson comorbidities,diagnostic
Read,B420.00,Choriocarcinoma,res72: Charlson comorbidities,diagnostic
Read,B565200,Secondary and unspec malig neop circumflex iliac LN,res72: Charlson comorbidities,diagnostic
Read,B63z.00,Immunoproliferative neoplasm or myeloma NOS,res72: Charlson comorbidities,diagnostic
Read,Jyu7100,[X]Other and unspecified cirrhosis of liver,res72: Charlson comorbidities,diagnostic
Read,ByuD000,[X]Other Hodgkin's disease,res72: Charlson comorbidities,diagnostic
Read,K03..00,Nephritis and nephropathy unspecified,res72: Charlson comorbidities,diagnostic
Read,B12..00,Malignant neoplasm of small intestine and duodenum,res72: Charlson comorbidities,diagnostic
Read,K042.00,Acute renal medullary necrosis,res72: Charlson comorbidities,diagnostic
Read,B41yz00,Malignant neoplasm of other site of cervix NOS,res72: Charlson comorbidities,diagnostic
Read,H32z.00,Emphysema NOS,res72: Charlson comorbidities,diagnostic
Read,B010.00,Malignant neoplasm of base of tongue,res72: Charlson comorbidities,diagnostic
Read,J11z.00,Gastric ulcer NOS,res72: Charlson comorbidities,diagnostic
Read,B611.00,Hodgkin's granuloma,res72: Charlson comorbidities,diagnostic
Read,J615z00,Non-alcoholic cirrhosis NOS,res72: Charlson comorbidities,diagnostic
Read,B310.00,"Malig neop of connective and soft tissue head, face and neck",res72: Charlson comorbidities,diagnostic
Read,5719HP,,res72: Charlson comorbidities,diagnostic
Read,B412.00,"Malignant neoplasm, overlapping lesion of cervix uteri",res72: Charlson comorbidities,diagnostic
Read,K08y000,Hypokalaemic nephropathy,res72: Charlson comorbidities,diagnostic
Read,Byu1100,[X]Other specified carcinomas of liver,res72: Charlson comorbidities,diagnostic
Read,663t.00,Asthma causes daytime symptoms 1 to 2 times per month,res72: Charlson comorbidities,diagnostic
Read,B114.00,Malignant neoplasm of body of stomach,res72: Charlson comorbidities,diagnostic
Read,N040E00,Rheumatoid arthritis of tibio-fibular joint,res72: Charlson comorbidities,diagnostic
Read,B121.00,Malignant neoplasm of jejunum,res72: Charlson comorbidities,diagnostic
Read,K022.00,Chronic membranoproliferative glomerulonephritis,res72: Charlson comorbidities,diagnostic
Read,B630.11,Kahler's disease,res72: Charlson comorbidities,diagnostic
Read,H435.00,Stannosis,res72: Charlson comorbidities,diagnostic
Read,B080.00,Malignant neoplasm of postcricoid region,res72: Charlson comorbidities,diagnostic
Read,J616.00,Biliary cirrhosis,res72: Charlson comorbidities,diagnostic
Read,B011.00,Malignant neoplasm of dorsal surface of tongue,res72: Charlson comorbidities,diagnostic
Read,5930R,,res72: Charlson comorbidities,diagnostic
Read,B334100,Malignant neoplasm of skin of neck,res72: Charlson comorbidities,diagnostic
Read,K080100,Renal dwarfism,res72: Charlson comorbidities,diagnostic
Read,B30X.00,"Malignant neoplasm/bones+articular cartilage/limb,unspfd",res72: Charlson comorbidities,diagnostic
Read,7341,,res72: Charlson comorbidities,diagnostic
Read,B011z00,Malignant neoplasm of dorsum of tongue NOS,res72: Charlson comorbidities,diagnostic
Read,K080.00,Renal osteodystrophy,res72: Charlson comorbidities,diagnostic
Read,B451.00,Malignant neoplasm of labia majora,res72: Charlson comorbidities,diagnostic
Read,H45..00,Pneumoconiosis NOS,res72: Charlson comorbidities,diagnostic
Read,B222z00,"Malignant neoplasm of upper lobe, bronchus or lung NOS",res72: Charlson comorbidities,diagnostic
Read,J111z00,Chronic gastric ulcer NOS,res72: Charlson comorbidities,diagnostic
Read,B325600,Malignant melanoma of umbilicus,res72: Charlson comorbidities,diagnostic
Read,K100000,Chronic pyelonephritis without medullary necrosis,res72: Charlson comorbidities,diagnostic
Read,B073.00,Malignant neoplasm of anterior wall of nasopharynx,res72: Charlson comorbidities,diagnostic
Read,J121400,Chronic duodenal ulcer with obstruction,res72: Charlson comorbidities,diagnostic
Read,B431.00,Malignant neoplasm of isthmus of uterine body,res72: Charlson comorbidities,diagnostic
Read,J120200,Acute duodenal ulcer with perforation,res72: Charlson comorbidities,diagnostic
Read,B18..00,Malignant neoplasm of retroperitoneum and peritoneum,res72: Charlson comorbidities,diagnostic
Read,A704z00,Other specified viral hepatitis with hepatic coma NOS,res72: Charlson comorbidities,diagnostic
Read,B517.00,Malignant neoplasm of brain stem,res72: Charlson comorbidities,diagnostic
Read,573 HR,,res72: Charlson comorbidities,diagnostic
Read,B300C00,Malignant neoplasm of vomer,res72: Charlson comorbidities,diagnostic
Read,7627,Operations on duodenal ulcer,res72: Charlson comorbidities,diagnostic
Read,B0z..00,"Malig neop other/ill-defined sites lip, oral cavity, pharynx",res72: Charlson comorbidities,diagnostic
Read,K034.00,Renal cortical necrosis unspecified,res72: Charlson comorbidities,diagnostic
Read,B620100,"Nodular lymphoma of lymph nodes of head, face and neck",res72: Charlson comorbidities,diagnostic
Read,K080200,Renal infantilism,res72: Charlson comorbidities,diagnostic
Read,B150z00,Primary malignant neoplasm of liver NOS,res72: Charlson comorbidities,diagnostic
Read,H4z..00,Lung disease due to external agents NOS,res72: Charlson comorbidities,diagnostic
Read,B2z..00,Malig neop other/ill-defined sites resp/intrathoracic organs,res72: Charlson comorbidities,diagnostic
Read,H34z.00,Bronchiectasis NOS,res72: Charlson comorbidities,diagnostic
Read,B62xX00,Oth and unspecif peripheral & cutaneous T-cell lymphomas,res72: Charlson comorbidities,diagnostic
Read,4271B,,res72: Charlson comorbidities,diagnostic
Read,B4Ay.00,Malignant neoplasm of other urinary organs,res72: Charlson comorbidities,diagnostic
Read,718,,res72: Charlson comorbidities,diagnostic
Read,B312100,Malig neop of connective and soft tissue thigh and upper leg,res72: Charlson comorbidities,diagnostic
Read,5932E,,res72: Charlson comorbidities,diagnostic
Read,B306000,Malignant neoplasm of ilium,res72: Charlson comorbidities,diagnostic
Read,B58y700,Secondary malignant neoplasm of penis,res72: Charlson comorbidities,diagnostic
Read,B314.00,Malignant neoplasm of connective and soft tissue of abdomen,res72: Charlson comorbidities,diagnostic
Read,J121z00,Chronic duodenal ulcer NOS,res72: Charlson comorbidities,diagnostic
Read,Byu8200,"[X]Malignant neoplasm of male genital organ, unspecified",res72: Charlson comorbidities,diagnostic
Read,K032y14,Mesangiocapillary glomerulonephritis NEC,res72: Charlson comorbidities,diagnostic
Read,B335700,Malignant neoplasm of skin of back,res72: Charlson comorbidities,diagnostic
Read,5710MC,,res72: Charlson comorbidities,diagnostic
Read,B491.00,Malignant neoplasm of dome of urinary bladder,res72: Charlson comorbidities,diagnostic
Read,583 MA,,res72: Charlson comorbidities,diagnostic
Read,Byu9000,"[X]Malignant neoplasm of urinary organ, unspecified",res72: Charlson comorbidities,diagnostic
Read,583 MP,,res72: Charlson comorbidities,diagnostic
Read,B323400,Malignant melanoma of external surface of nose,res72: Charlson comorbidities,diagnostic
Read,H330.14,Pollen asthma,res72: Charlson comorbidities,diagnostic
Read,B343.00,Malignant neoplasm of lower-inner quadrant of female breast,res72: Charlson comorbidities,diagnostic
Read,5719MA,,res72: Charlson comorbidities,diagnostic
Read,B516.00,Malignant neoplasm of cerebellum,res72: Charlson comorbidities,diagnostic
Read,K032z00,Nephritis unsp+membranoprolif glomerulonephritis lesion NOS,res72: Charlson comorbidities,diagnostic
Read,B55z.00,Malignant neoplasm of other and ill defined site NOS,res72: Charlson comorbidities,diagnostic
Read,5719PB,,res72: Charlson comorbidities,diagnostic
Read,B501.00,Malignant neoplasm of orbit,res72: Charlson comorbidities,diagnostic
Read,J615.11,Portal cirrhosis,res72: Charlson comorbidities,diagnostic
Read,B630300,Lambda light chain myeloma,res72: Charlson comorbidities,diagnostic
Read,N04..00,Rheumatoid arthritis and other inflammatory polyarthropathy,res72: Charlson comorbidities,diagnostic
Read,B324100,Malignant melanoma of neck,res72: Charlson comorbidities,diagnostic
Read,N200.00,Giant cell arteritis with polymyalgia rheumatica,res72: Charlson comorbidities,diagnostic
Read,B65yz00,Other myeloid leukaemia NOS,res72: Charlson comorbidities,diagnostic
Read,N040200,Rheumatoid arthritis of shoulder,res72: Charlson comorbidities,diagnostic
Read,B430z00,Malignant neoplasm of corpus uteri NOS,res72: Charlson comorbidities,diagnostic
Read,N240.00,Rheumatism and fibrositis unspecified,res72: Charlson comorbidities,diagnostic
Read,B2...11,Carcinoma of respiratory tract and intrathoracic organs,res72: Charlson comorbidities,diagnostic
Read,J615700,Cardiac portal cirrhosis,res72: Charlson comorbidities,diagnostic
Read,B040.00,Malignant neoplasm of anterior portion of floor of mouth,res72: Charlson comorbidities,diagnostic
Read,H57y400,Lung disease with systemic lupus erythematosus,res72: Charlson comorbidities,diagnostic
Read,B333z00,Malignant neoplasm skin other and unspec part of face NOS,res72: Charlson comorbidities,diagnostic
Read,K0A3300,Chron neph syn difus mesangial prolifrtiv glomerulonephritis,res72: Charlson comorbidities,diagnostic
Read,B325z00,"Malignant melanoma of trunk, excluding scrotum, NOS",res72: Charlson comorbidities,diagnostic
Read,J624.00,Hepatorenal syndrome,res72: Charlson comorbidities,diagnostic
Read,B326200,Malignant melanoma of fore-arm,res72: Charlson comorbidities,diagnostic
Read,14D1.00,H/O: nephritis,res72: Charlson comorbidities,diagnostic
Read,By...00,Neoplasms otherwise specified,res72: Charlson comorbidities,diagnostic
Read,J614100,Chronic active hepatitis,res72: Charlson comorbidities,diagnostic
Read,B430300,Malignant neoplasm of myometrium of corpus uteri,res72: Charlson comorbidities,diagnostic
Read,N040B00,Rheumatoid arthritis of hip,res72: Charlson comorbidities,diagnostic
Read,Byu1200,"[X]Malignant neoplasm of intestinal tract, part unspecified",res72: Charlson comorbidities,diagnostic
Read,N001.00,Scleroderma,res72: Charlson comorbidities,diagnostic
Read,B653000,Chloroma,res72: Charlson comorbidities,diagnostic
Read,H352100,Pigeon-fanciers' lung,res72: Charlson comorbidities,diagnostic
Read,B041.00,Malignant neoplasm of lateral portion of floor of mouth,res72: Charlson comorbidities,diagnostic
Read,K02z.00,Chronic glomerulonephritis NOS,res72: Charlson comorbidities,diagnostic
Read,B508.00,"Malignant neoplasm, overlapping lesion of eye and adnexa",res72: Charlson comorbidities,diagnostic
Read,J614.00,Chronic hepatitis,res72: Charlson comorbidities,diagnostic
Read,ZV10y16,[V]Personal history of malignant neoplasm of tongue,res72: Charlson comorbidities,diagnostic
Read,66YP.00,Asthma night-time symptoms,res72: Charlson comorbidities,diagnostic
Read,B142000,Malignant neoplasm of cloacogenic zone,res72: Charlson comorbidities,diagnostic
Read,Kyu2100,[X]Other chronic renal failure,res72: Charlson comorbidities,diagnostic
Read,B327.00,Malignant melanoma of lower limb and hip,res72: Charlson comorbidities,diagnostic
Read,J111000,Chronic gastric ulcer without mention of complication,res72: Charlson comorbidities,diagnostic
Read,B627300,Diffuse non-Hodgkin's small cell (diffuse) lymphoma,res72: Charlson comorbidities,diagnostic
Read,K08yz00,Other impaired renal function disorder NOS,res72: Charlson comorbidities,diagnostic
Read,ZV10416,[V]Personal history of malignant neoplasm of testis,res72: Charlson comorbidities,diagnostic
Read,K0A3700,Chronic nephritic syn diffuse crescentic glomerulonephritis,res72: Charlson comorbidities,diagnostic
Read,ZV10y11,[V]Personal history of malignant neoplasm of bone,res72: Charlson comorbidities,diagnostic
Read,J614z00,Chronic hepatitis NOS,res72: Charlson comorbidities,diagnostic
Read,B323200,Malignant melanoma of eyebrow,res72: Charlson comorbidities,diagnostic
Read,G858.00,Oesophageal varices NOS,res72: Charlson comorbidities,diagnostic
Read,B302000,Malignant neoplasm of cervical vertebra,res72: Charlson comorbidities,diagnostic
Read,B582500,Secondary malignant neoplasm of skin of hip and leg,res72: Charlson comorbidities,diagnostic
Read,B18y.00,Malignant neoplasm of specified parts of peritoneum,res72: Charlson comorbidities,diagnostic
Read,H331000,Intrinsic asthma without status asthmaticus,res72: Charlson comorbidities,diagnostic
Read,B335600,Malignant neoplasm of skin of perineum,res72: Charlson comorbidities,diagnostic
Read,K035.00,Renal medullary necrosis unspecified,res72: Charlson comorbidities,diagnostic
Read,B071100,Malignant neoplasm of pharyngeal tonsil,res72: Charlson comorbidities,diagnostic
Read,5710CA,,res72: Charlson comorbidities,diagnostic
Read,B064.00,Malignant neoplasm of anterior epiglottis,res72: Charlson comorbidities,diagnostic
Read,K032y00,Nephritis unsp+OS membranoprolif glomerulonephritis lesion,res72: Charlson comorbidities,diagnostic
Read,B545200,Malignant neoplasm of coccygeal body,res72: Charlson comorbidities,diagnostic
Read,J614200,Chronic aggressive hepatitis,res72: Charlson comorbidities,diagnostic
Read,B512.00,Malignant neoplasm of temporal lobe,res72: Charlson comorbidities,diagnostic
Read,H352z00,Bird-fancier's lung NOS,res72: Charlson comorbidities,diagnostic
Read,B515000,Malignant neoplasm of choroid plexus,res72: Charlson comorbidities,diagnostic
Read,1Z13.00,Chronic kidney disease stage 4,res72: Charlson comorbidities,diagnostic
Read,ZV10417,[V]Personal history of malignant neoplasm of uterine body,res72: Charlson comorbidities,diagnostic
Read,1Z10.00,Chronic kidney disease stage 1,res72: Charlson comorbidities,diagnostic
Read,B625z00,Letterer-Siwe disease NOS,res72: Charlson comorbidities,diagnostic
Read,K04y.00,Other acute renal failure,res72: Charlson comorbidities,diagnostic
Read,ByuA300,"[X]Malig neopl, overlap lesion brain & other part of CNS",res72: Charlson comorbidities,diagnostic
Read,J615300,Diffuse nodular cirrhosis,res72: Charlson comorbidities,diagnostic
Read,B482.00,Malignant neoplasm of body of penis,res72: Charlson comorbidities,diagnostic
Read,070 G,,res72: Charlson comorbidities,diagnostic
Read,B017.00,Malignant overlapping lesion of tongue,res72: Charlson comorbidities,diagnostic
Read,H434.00,Siderosis,res72: Charlson comorbidities,diagnostic
Read,B512z00,Malignant neoplasm of temporal lobe NOS,res72: Charlson comorbidities,diagnostic
Read,Kyu2000,[X]Other acute renal failure,res72: Charlson comorbidities,diagnostic
Read,B551.00,Malignant neoplasm of thorax,res72: Charlson comorbidities,diagnostic
Read,Kyu2.00,[X]Renal failure,res72: Charlson comorbidities,diagnostic
Read,B323.00,Malignant melanoma of other and unspecified parts of face,res72: Charlson comorbidities,diagnostic
Read,K081.00,Nephrogenic diabetes insipidus,res72: Charlson comorbidities,diagnostic
Read,B17y.00,Malignant neoplasm of other specified sites of pancreas,res72: Charlson comorbidities,diagnostic
Read,N240000,Rheumatism unspecified,res72: Charlson comorbidities,diagnostic
Read,ZV10y14,[V]Personal history of malignant neoplasm of skin,res72: Charlson comorbidities,diagnostic
Read,J614y00,Chronic hepatitis unspecified,res72: Charlson comorbidities,diagnostic
Read,B48y100,Malignant neoplasm of tunica vaginalis,res72: Charlson comorbidities,diagnostic
Read,K04z.00,Acute renal failure NOS,res72: Charlson comorbidities,diagnostic
Read,B451000,Malignant neoplasm of greater vestibular (Bartholin's) gland,res72: Charlson comorbidities,diagnostic
Read,B582100,Secondary malignant neoplasm of skin of face,res72: Charlson comorbidities,diagnostic
Read,B213300,Malignant neoplasm of thyroid cartilage,res72: Charlson comorbidities,diagnostic
Read,K080z00,Renal osteodystrophy NOS,res72: Charlson comorbidities,diagnostic
Read,ZV10512,[V]Personal history of malignant neoplasm of kidney,res72: Charlson comorbidities,diagnostic
Read,K080300,Renal rickets,res72: Charlson comorbidities,diagnostic
Read,B545100,Malignant neoplasm of aortic body,res72: Charlson comorbidities,diagnostic
Read,J615y00,Portal cirrhosis unspecified,res72: Charlson comorbidities,diagnostic
Read,B486.00,Malignant neoplasm of scrotum,res72: Charlson comorbidities,diagnostic
Read,663v.00,Asthma causes daytime symptoms most days,res72: Charlson comorbidities,diagnostic
Read,B49y000,"Malignant neoplasm, overlapping lesion of bladder",res72: Charlson comorbidities,diagnostic
Read,K08z.00,Impaired renal function disorder NOS,res72: Charlson comorbidities,diagnostic
Read,B065.00,Malignant neoplasm of junctional region of epiglottis,res72: Charlson comorbidities,diagnostic
Read,7341AD,,res72: Charlson comorbidities,diagnostic
Read,ZV10y12,[V]Personal history of malignant neoplasm of brain,res72: Charlson comorbidities,diagnostic
Read,J616z00,Biliary cirrhosis NOS,res72: Charlson comorbidities,diagnostic
Read,B510000,Malignant neoplasm of basal ganglia,res72: Charlson comorbidities,diagnostic
Read,K021.00,Chronic membranous glomerulonephritis,res72: Charlson comorbidities,diagnostic
Read,B310200,Malignant neoplasm of soft tissue of neck,res72: Charlson comorbidities,diagnostic
Read,H330011,Hay fever with asthma,res72: Charlson comorbidities,diagnostic
Read,B13y.00,Malignant neoplasm of other specified sites of colon,res72: Charlson comorbidities,diagnostic
Read,K01x400,Nephrotic syndrome in systemic lupus erythematosus,res72: Charlson comorbidities,diagnostic
Read,B111000,Malignant neoplasm of prepylorus of stomach,res72: Charlson comorbidities,diagnostic
Read,B583z00,Secondary malignant neoplasm of brain or spinal cord NOS,res72: Charlson comorbidities,diagnostic
Read,B214.00,"Malignant neoplasm, overlapping lesion of larynx",res72: Charlson comorbidities,diagnostic
Read,G5yA.00,Rheumatoid carditis,res72: Charlson comorbidities,diagnostic
Read,B523.00,Malignant neoplasm of spinal meninges,res72: Charlson comorbidities,diagnostic
Read,B585000,Pathological fracture due to metastatic bone disease,res72: Charlson comorbidities,diagnostic
Read,B410.00,Malignant neoplasm of endocervix,res72: Charlson comorbidities,diagnostic
Read,H57y100,Lung disease with polymyositis,res72: Charlson comorbidities,diagnostic
Read,B35zz00,Malignant neoplasm of male breast NOS,res72: Charlson comorbidities,diagnostic
Read,Eu01300,[X]Mixed cortical and subcortical vascular dementia,res72: Charlson comorbidities,diagnostic
Read,B627200,Follicular non-Hodgkin's large cell lymphoma,res72: Charlson comorbidities,diagnostic
Read,E004300,Arteriosclerotic dementia with depression,res72: Charlson comorbidities,diagnostic
Read,B347.00,"Malignant neoplasm, overlapping lesion of breast",res72: Charlson comorbidities,diagnostic
Read,K02yz00,Other chronic glomerulonephritis NOS,res72: Charlson comorbidities,diagnostic
