Coding System (Read),Codes,Description,Entity type,Category
Read,C109311,Type II diabetes mellitus with multiple complications,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10F.00,Type 2 diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10F.11,Type II diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C109G11,Type II diabetes mellitus with arthropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C109E11,Type II diabetes mellitus with diabetic cataract,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10FD11,Type II diabetes mellitus with hypoglycaemic coma,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10F311,Type II diabetes mellitus with multiple complications,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10FA00,Type 2 diabetes mellitus with mononeuropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10FG00,Type 2 diabetes mellitus with arthropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C109212,Type 2 diabetes mellitus with neurological complicati,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C109700,Non-insulin dependent diabetes mellitus - poor contro,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10FB11,Type II diabetes mellitus with polyneuropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C104100,"Diabetes mellitus, adult onset, with renal manifestat",res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10FH00,Type 2 diabetes mellitus with neuropathic arthropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10FN11,Type II diabetes mellitus with ketoacidosis,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C107200,"Diabetes mellitus, adult with gangrene",res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10D.00,Diabetes mellitus autosomal dominant type 2,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10FL11,Type II diabetes mellitus with persistent proteinuria,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C109K00,Hyperosmolar non-ketotic state in type 2 diabetes mel,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10F511,Type II diabetes mellitus with gangrene,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10F500,Type 2 diabetes mellitus with gangrene,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C109200,Non-insulin-dependent diabetes mellitus with neuro co,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10FG11,Type II diabetes mellitus with arthropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C105100,"Diabetes mellitus, adult onset, + ophthalmic manifest",res67: Diabetes_Diagnostic_Code,diagnostic
Read,C109G00,Non-insulin dependent diabetes mellitus with arthropa,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10FM11,Type II diabetes mellitus with persistent microalbumi,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C109A12,Type 2 diabetes mellitus with mononeuropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C109911,Type II diabetes mellitus without complication,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C109F11,Type II diabetes mellitus with peripheral angiopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C109C12,Type 2 diabetes mellitus with nephropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10F011,Type II diabetes mellitus with renal complications,res67: Diabetes_Diagnostic_Code,diagnostic
Read,ZRB4.11,CSQ - Diabetes clinic satisfaction questionnaire,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5B.00,O/E - Left diabetic foot at risk,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8I6F.00,Diabetic retinopathy screening not indicated,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66Aa.00,Diabetic diet - poor compliance,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBQ.00,O/E - left eye background diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m06.00,Excluded from diabetic retinopathy screening as decea,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8HVU.00,Private referral to diabetologist,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F372100,Chronic painful diabetic neuropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F420z00,Diabetic retinopathy NOS,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C106.00,Diabetes mellitus with neurological manifestation,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C101.00,Diabetes mellitus with ketoacidosis,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9360,Patient held diabetic record issued,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66A..00,Diabetic monitoring,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9h42.00,Excepted from diabetes quality indicators: Informed d,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBL.00,O/E - diabetic maculopathy present both eyes,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m0E.00,Excluded from diabetic retinopathy screen physical di,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66A8.00,Has seen dietician - diabetes,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8HHy.00,Referral to diabetic register,res67: Diabetes_Diagnostic_Code,diagnostic
Read,N030100,Diabetic Charcot arthropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OL4.00,Diabetes monitoring 1st letter,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8Hl1.00,Referral for diabetic retinopathy screening,res67: Diabetes_Diagnostic_Code,diagnostic
Read,ZL62500,Referral to diabetes nurse,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C107y00,Other specified diabetes mellitus with periph circ co,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5I.00,O/E - Left diabetic foot at low risk,res67: Diabetes_Diagnostic_Code,diagnostic
Read,ZC2C800,Dietary advice for diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66At.00,Diabetic dietary review,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F372.11,Diabetic polyneuropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10A600,Malnutrition-related diabetes mellitus with multiple,res67: Diabetes_Diagnostic_Code,diagnostic
Read,M271200,Mixed diabetic ulcer - foot,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AD.00,Fundoscopy - diabetic check,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AZ.00,Diabetic monitoring NOS,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8IAs.00,Diabetic dietary review declined,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8IEQ.00,Referral to community diabetes specialist nurse decli,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C107.11,Diabetes mellitus with gangrene,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10A300,Malnutrit-related diabetes mellitus wth ophthalmic co,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m0A.00,Declined diabetic retinop scrn,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OLA.00,Diabetes monitor. check done,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10y.00,Diabetes mellitus with other specified manifestation,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBP.00,O/E - right eye background diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8CA4100,Pt advised re diabetic diet,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8HLE.00,Diabetology D.V. done,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9Oy..00,Diabetes screening administration,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AL.00,Diabetic-uncooperative patient,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8H4e.00,Referral to diabetes special interest general practit,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m05.00,Excluded from diabetic retinopathy screening as moved,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C107.00,Diabetes mellitus with peripheral circulatory disorde,res67: Diabetes_Diagnostic_Code,diagnostic
Read,Q441.00,Neonatal diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m08.00,Exclu diab ret screen as blind,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66Au.00,Diabetic erectile dysfunction review,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8CMW700,Diabetes clinical pathway,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m03.00,Eligb perm inactv diab ret scr,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66A9.00,Understands diet - diabetes,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBl.00,O/E - left eye stable treated prolif diabetic retinop,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8HgC.00,Discharged from diabetes shared care programme,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8HTk.00,Referral to diabetic eye clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F372200,Asymptomatic diabetic neuropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10A400,Malnutrition-related diabetes mellitus wth neuro comp,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F372000,Acute painful diabetic neuropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,L180X00,"Pre-existing diabetes mellitus, unspecified",res67: Diabetes_Diagnostic_Code,diagnostic
Read,42W..00,Hb. A1C - diabetic control,res67: Diabetes_Diagnostic_Code,diagnostic
Read,679R.00,Patient offered diabetes structured education program,res67: Diabetes_Diagnostic_Code,diagnostic
Read,U60231E,[X] Adverse reaction to insulins and antidiabetic age,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10A.00,Malnutrition-related diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F440700,Diabetic iritis,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F420600,Non proliferative diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F420700,High risk proliferative diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,R054300,[D]Widespread diabetic foot gangrene,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9N0o.00,Seen in community diabetic specialist nurse clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,13AC.00,Diabetic weight reducing diet,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66A2.00,Follow-up diabetic assessment,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBK.00,O/E - no left diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66Ak.00,Diabetic monitoring - lower risk albumin excretion,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBr.00,Impair vision due diab retinop,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBX.00,O/E - left eye diabetic maculopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,K01x100,Nephrotic syndrome in diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AJ.11,Unstable diabetes,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5L.00,O/E - Left diabetic foot - ulcerated,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8BL2.00,Patient on maximal tolerated therapy for diabetes,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9N2i.00,Seen by diabetic liaison nurse,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F3y0.00,Diabetic mononeuropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66Al.00,Diabetic monitoring - higher risk albumin excretion,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBT.00,O/E - right eye proliferative diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AU.00,Diabetes care by hospital only,res67: Diabetes_Diagnostic_Code,diagnostic
Read,M271000,Ischaemic ulcer diabetic foot,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5V.00,O/E - right chronic diabetic foot ulcer,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8Hlc.00,Referral to community diabetes service,res67: Diabetes_Diagnostic_Code,diagnostic
Read,M271100,Neuropathic diabetic ulcer - foot,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10K.00,Type A insulin resistance,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8IE2.00,Diabetes care plan declined,res67: Diabetes_Diagnostic_Code,diagnostic
Read,Kyu0300,[X]Glomerular disorders in diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F420000,Background diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AR.00,Diabetes management plan given,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AT.00,Annual diabetic blood test,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OL1.00,Attends diabetes monitoring,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10AW00,Malnutrit-related diabetes mellitus with unspec compl,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F420200,Preproliferative diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9N4p.00,Did not attend diabetic retinopathy clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OLM.00,Diabetes structured education programme declined,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m02.00,Eligb temp inactv diab ret scr,res67: Diabetes_Diagnostic_Code,diagnostic
Read,U602311,[X] Adverse reaction to insulins and antidiabetic age,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F372.00,Polyneuropathy in diabetes,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C101z00,Diabetes mellitus NOS with ketoacidosis,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66Av.00,Diabetic assessment of erectile dysfunction,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F420500,Advanced diabetic retinal disease,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m0C.00,Excluded frm diabetic retinopathy screen as terminal,res67: Diabetes_Diagnostic_Code,diagnostic
Read,N030000,Diabetic cheiroarthropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,42c..00,HbA1 - diabetic control,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9Nl4.00,Seen by general practitioner special interest in diab,res67: Diabetes_Diagnostic_Code,diagnostic
Read,ZLD7500,Discharge by diabetic liaison nurse,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66Ai.00,Diabetic 6 month review,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9h41.00,Excepted from diabetes qual indicators: Patient unsui,res67: Diabetes_Diagnostic_Code,diagnostic
Read,3882,Diabetes well being questionnaire,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F372.12,Diabetic neuropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5C.00,Foot abnormality - diabetes related,res67: Diabetes_Diagnostic_Code,diagnostic
Read,G73y000,Diabetic peripheral angiopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8CR2.00,Diabetes clinical management plan,res67: Diabetes_Diagnostic_Code,diagnostic
Read,Cyu2.00,[X]Diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBF.00,Retinal abnormality - diabetes related,res67: Diabetes_Diagnostic_Code,diagnostic
Read,3883,Diabetes treatment satisfaction questionnaire,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C107z00,Diabetes mellitus NOS with peripheral circulatory dis,res67: Diabetes_Diagnostic_Code,diagnostic
Read,ZRB6.11,DWBQ - Diabetes wellbeing questionnaire,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8HME.00,Listed for Diabetology admissn,res67: Diabetes_Diagnostic_Code,diagnostic
Read,ZLA2500,Seen by diabetic liaison nurse,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66A1.00,Initial diabetic assessment,res67: Diabetes_Diagnostic_Code,diagnostic
Read,L180700,Pre-existing malnutrition-related diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8HTE100,Referral to community diabetes clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F464000,Diabetic cataract,res67: Diabetes_Diagnostic_Code,diagnostic
Read,Cyu2200,[X]Malnutrit-related diabetes mellitus with unspec co,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBR.00,O/E - right eye preproliferative diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8I81.00,Did not complete diabetes structured education progra,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F381311,Diabetic amyotrophy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C104z00,Diabetes mellitus with nephropathy NOS,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8H7C.00,"Refer, diabetic liaison nurse",res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10FS00,Maternally inherited diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8Hg4.00,Discharged from care of diabetes specialist nurse,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OLF.00,Diabetes structured education programme completed,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AW.00,Diabetic foot risk assessment,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8Hj3.00,Referral to DAFNE diabetes structured education progr,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9N0n.00,Seen in community diabetes specialist clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10M000,Lipoatrophic diabetes mellitus without complication,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8CP2.00,Transition of diabetes care options discussed,res67: Diabetes_Diagnostic_Code,diagnostic
Read,N030011,Diabetic cheiropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8I3X.00,Diabetic retinopathy screening refused,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8HBH.00,Diabetic retinopathy 6 month review,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBS.00,O/E - left eye preproliferative diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8H4F.00,Referral to diabetologist,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OL6.00,Diabetes monitoring 3rd letter,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10..00,Diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C106y00,Other specified diabetes mellitus with neurological c,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8H2J.00,Admit diabetic emergency,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G51000,Foot abnormality - diabetes related,res67: Diabetes_Diagnostic_Code,diagnostic
Read,6761,Diabetic pre-pregnancy counselling,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5H.00,O/E - Right diabetic foot - ulcerated,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8HTi.00,Referral to multidisciplinary diabetic clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AI.00,Diabetic - good control,res67: Diabetes_Diagnostic_Code,diagnostic
Read,M037200,Cellulitis in diabetic foot,res67: Diabetes_Diagnostic_Code,diagnostic
Read,ZRB5.00,Diabetes treatment satisfaction questionnaire,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AO.00,Date diabetic treatment stopp.,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m0..00,Diabetic retinopathy screening administrative status,res67: Diabetes_Diagnostic_Code,diagnostic
Read,R054200,[D]Gangrene of toe in diabetic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OLL.00,XPERT diabetes structured education programme complet,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5E.00,O/E - Right diabetic foot at low risk,res67: Diabetes_Diagnostic_Code,diagnostic
Read,68AB.00,Diabetic digital retinopathy screening offered,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10K000,Type A insulin resistance without complication,res67: Diabetes_Diagnostic_Code,diagnostic
Read,918T.00,Diabetes key contact,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OL7.00,Diabetes monitor.verbal invite,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C106.13,Diabetes mellitus with polyneuropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OL..00,Diabetes monitoring admin.,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9M00.00,Informed consent for diabetes national audit,res67: Diabetes_Diagnostic_Code,diagnostic
Read,13AB.00,Diabetic lipid lowering diet,res67: Diabetes_Diagnostic_Code,diagnostic
Read,67IJ100,Pre-conception advice for diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10H.00,Diabetes mellitus induced by non-steroid drugs,res67: Diabetes_Diagnostic_Code,diagnostic
Read,889A.00,Diab mellit insulin-glucose infus acute myocardial in,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9NM0.00,Attending diabetes clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8Hl4.00,Referral to community diabetes specialist nurse,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F420300,Advanced diabetic maculopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10yy00,Other specified diabetes mellitus with other spec com,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AA.11,Injection sites - diabetic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10J000,Insulin autoimmune syndrome without complication,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10zz00,Diabetes mellitus NOS with unspecified complication,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AJ.00,Diabetic - poor control,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10N100,Cystic fibrosis related diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F420100,Proliferative diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OLC.00,Family/carer attended diabetes structured education p,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m0B.00,Ex diab ret scr no cntct detls,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AM.00,Diabetic - follow-up default,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C103.00,Diabetes mellitus with ketoacidotic coma,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C106z00,Diabetes mellitus NOS with neurological manifestation,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9b92000,Diabetic medicine,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AQ100,Declined consent for diabetes year of care programme,res67: Diabetes_Diagnostic_Code,diagnostic
Read,Cyu2300,[X]Unspecified diabetes mellitus with renal complicat,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8H3O.00,Non-urgent diabetic admission,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8CS0.00,Diabetes care plan agreed,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2BBJ.00,O/E - no right diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9m00.00,Eligible for diabetic retinopathy screening,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10AX00,Malnutrit-relat diabetes mellitus with other spec com,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F381300,Myasthenic syndrome due to diabetic amyotrophy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9N1v.00,Seen in diabetic eye clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5A.00,O/E - Right diabetic foot at risk,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9N1o.00,Seen in multidisciplinary diabetic clinic,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AH000,Conversion to insulin,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F420.00,Diabetic retinopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,ZV65312,[V]Dietary counselling in diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C106.12,Diabetes mellitus with neuropathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AK.00,Diabetic - cooperative patient,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OL8.00,Diabetes monitor.phone invite,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OL..11,Diabetes clinic administration,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C105.00,Diabetes mellitus with ophthalmic manifestation,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66Ac.00,Diabetic peripheral neuropathy screening,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OLN.00,Diabetes monitor invitation by SMS (short message ser,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8I6G.00,Diabetic foot examination not indicated,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10A000,Malnutrition-related diabetes mellitus with coma,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8B3l.00,Diabetes medication review,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AV.00,Diabetic on insulin and oral treatment,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C104y00,Other specified diabetes mellitus with renal complica,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66As.00,Diabetic on subcutaneous treatment,res67: Diabetes_Diagnostic_Code,diagnostic
Read,F420400,Diabetic maculopathy,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AY.00,Diabetic diet - good compliance,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8H7r.00,Refer to diabetic foot screener,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C103y00,Other specified diabetes mellitus with coma,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5d.00,O/E - Left diabetic foot at increased risk,res67: Diabetes_Diagnostic_Code,diagnostic
Read,L180300,Diabetes mellitus during pregnancy - baby not yet del,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66AN.00,Date diabetic treatment start,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10B000,Steroid induced diabetes mellitus without complicatio,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C102z00,Diabetes mellitus NOS with hyperosmolar coma,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8A13.00,Diabetic stabilisation,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66Aq.00,Diabetic foot screen,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9NN8.00,Under care of diabetologist,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9M10.00,Informed dissent for diabetes national audit,res67: Diabetes_Diagnostic_Code,diagnostic
Read,TJ23.00,Adverse reaction to insulins and antidiabetic agents,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OL3.00,Diabetes monitoring default,res67: Diabetes_Diagnostic_Code,diagnostic
Read,SL23z00,Insulins or antidiabetic poisoning NOS,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8HBG.00,Diabetic retinopathy 12 month review,res67: Diabetes_Diagnostic_Code,diagnostic
Read,ZL62600,Referral to diabetic liaison nurse,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10A700,Malnutrition-related diabetes mellitus without compli,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C108y00,Other specified diabetes mellitus with multiple comps,res67: Diabetes_Diagnostic_Code,diagnostic
Read,2G5e.00,O/E - Right diabetic foot at increased risk,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10zy00,Other specified diabetes mellitus with unspecified co,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10B.00,Diabetes mellitus induced by steroids,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9NN9.00,Under care of diabetes specialist nurse,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10H000,DM induced by non-steroid drugs without complication,res67: Diabetes_Diagnostic_Code,diagnostic
Read,66A5.00,Diabetic on insulin,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OL5.00,Diabetes monitoring 2nd letter,res67: Diabetes_Diagnostic_Code,diagnostic
Read,9OL9.00,Diabetes monitoring deleted,res67: Diabetes_Diagnostic_Code,diagnostic
Read,C10G.00,Secondary pancreatic diabetes mellitus,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8H7f.00,Referral to diabetes nurse,res67: Diabetes_Diagnostic_Code,diagnostic
Read,8I82.00,Did not complete DAFNE diabetes structured education,res67: Diabetes_Diagnostic_Code,diagnostic
