Coding System (CPRD_product_code),Codes,Description,Entity type,Category
CPRD_product_code,8203,Penmix 50/50 100iu/ml Penfill (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,26403,Pur-in mix 25/75 Injection (C P Pharmaceuticals Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10484,Penmix 20/80 Penfill (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,3396,Penmix 10/90 Penfill (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,15961,Insulin isophane human crb 100iu/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,20422,Insuman comb 15 100iu/ml Injection (Aventis Pharma),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,69715,Fiasp 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,1806,Penmix 30/70 100iu/ml Penfill (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,21554,Insuman comb 50 100iu/ml Injection (Aventis Pharma),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,17731,Penmix 50/50 100iu/ml Injection (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,3439,Penmix 10/90 Pen (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,21347,Penmix 40/60 100iu/ml Injection (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,2220,Penmix 20/80 Pen (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,6057,Lantus 100iu/ml Injection (Aventis Pharma),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,15199,Insuman comb 25 100iu/ml Injection (Aventis Pharma),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,69823,Fiasp FlexTouch 100units/ml solution for injection 3ml pre-filled pen (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,70055,Fiasp Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,5953,Insulin glargine 100iu/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,33167,Insulin biphasic isophane human crb 25:75; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10001,Humalog Mix50 Pen 100units/ml suspension for injection 3ml pre-filled pen (Eli Lilly and Company Ltd,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,33232,Insulin isophane biphasic human 50/50 100units/ml suspension for injection 5ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,3551,Mixtard 20 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,5892,NovoRapid FlexPen 100units/ml solution for injection 3ml pre-filled pen (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,12818,Human Mixtard 50 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,11337,NovoRapid Novolet 100units/ml solution for injection (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,2456,Mixtard 10 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,5891,Insulatard FlexPen 100units/ml suspension for injection (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,5255,Mixtard 10 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,1595,Insulatard NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,2221,Mixtard 30 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,5933,Mixtard 50 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,2454,Mixtard 30 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,2455,Mixtard 20 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,4790,Mixtard 50 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,2929,Mixtard 30 100iu/ml GE injection (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,2812,Mixtard 40 NovoLet 100units/ml suspension for injection (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,3550,Mixtard 40 penfill 100 100iu/ml Penfill (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14933,Hypurin Porcine Isophane 100units/ml suspension for injection 3ml cartridges (Wockhardt UK Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14644,Insulin biphasic isophane human prb 20:80; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,17809,Humaject m4 100iu/ml M4 pen (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,9565,HumaJect S Pen 100units/ml solution for injection (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7793,HumaJect M3 Pen 100units/ml suspension for injection (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,13837,Insulin biphasic isophane human prb 10:90; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,73282,Humalog Junior KwikPen 100units/ml solution for injection 3ml pre-filled pen (Eli Lilly and Company ,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,22155,Humaject m5 100iu/ml M5 pen (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,26498,Insulin zinc suspension mixed bovine and porcine 100unit/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,44251,Insulin zinc suspension mixed porcine 100unit/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,74479,Insulin lispro 100units/ml solution for injection 3ml pre-filled pen (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,72479,Humulin R KwikPen 500units/ml solution for injection 3ml pre-filled pen (Imported (United States)),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,54462,Insulin biphasic isophane human emp 25:75; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,12638,Insulin soluble human pyr 100unit/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,25735,Insulin isophane biphasic human 20/80 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,9341,Insulin biphasic isophane human prb 30:70; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,13729,Insulin isophane human emp 100unit/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,11080,Insulin isophane human prb 100iu/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,15710,Insulin soluble human emp 100unit/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10175,Insulin isophane human 100units/ml suspension for injection 1.5ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,12654,Insulin soluble human prb 100unit/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,6447,Insulin aspart human pyr 100 iu/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,11055,Insulin biphasic isophane human pyr 20:80; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,21110,Insulin biphasic isophane human prb 50:50; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14649,Insulin biphasic isophane human pyr 10:90; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,18461,Insulin zinc mixed human 100units/ml suspension for injection 10ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,21374,Insulin biphasic isophane human prb 40:60; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,11056,Insulin biphasic isophane human pyr 30:70; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,22697,Insulin isophane biphasic human 50/50 100units/ml suspension for injection 1.5ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,21395,Insulin biphasic isophane human pyr 40:60; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10245,Mixtard 10 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,27177,Insulin biphasic lispro human prb 50:50; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,5845,Mixtard 30 InnoLet 100units/ml suspension for injection 3ml pre-filled pen (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,29837,Insulin biphasic isophane human prb 25:75; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,5250,Insulin biphasic lispro human prb 25:75; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,9737,Insulatard innolet 100iu/ml Injection (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,5214,Insulin lispro 100units/ml solution for injection 1.5ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,322,Humalog 100units/ml solution for injection 1.5ml cartridges (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,13622,Hypurin porcine neutral 100unit/ml Injection (C P Pharmaceuticals Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,26621,Insulin soluble human crb 100iu/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,6061,Novomix 30 30/70 100units/ml Injection (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10067,Insulin biphasic aspart human pyr 30:70; 100 units/ml Injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,9521,Pork Actrapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,13819,Hypurin Porcine Isophane 100units/ml suspension for injection 1.5ml cartridges (C P Pharmaceuticals ,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,22945,Insuman rapid 100iu/ml Injection (Aventis Pharma),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,9618,Hypurin Porcine 30/70 Mix 100units/ml suspension for injection 1.5ml cartridges (C P Pharmaceuticals,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,27402,Insulin soluble human 100units/ml solution for injection 10ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,6965,Levemir Penfill 100units/ml solution for injection 3ml cartridges (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,25736,Insulin isophane biphasic human 10/90 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10184,Insulin detemir 100 iu/ml Solution for injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14345,Apidra 100units/ml solution for injection 3ml cartridges (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,6958,Levemir FlexPen 100units/ml solution for injection 3ml pre-filled pen (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,19491,Apidra 100units/ml solution for injection 10ml vials (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,28442,Insulin glulisine 100unit/ml Solution for injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,21235,Humulin S 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7349,Actrapid 100units/ml solution for injection 10ml vials (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,16129,Insulin soluble human 100units/ml solution for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,36430,Insulin soluble human 100units/ml solution for injection 3ml pre-filled disposable devices,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,23993,Insuman Rapid 100units/ml solution for injection 3ml pre-filled OptiSet pen (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,22983,Insuman Rapid 100units/ml solution for injection 3ml cartridges (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14944,Humulin S 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,28183,Hypurin Porcine Isophane 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,31205,Insuman Comb 50 100units/ml suspension for injection 3ml pre-filled OptiSet pen (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,23992,Insuman Basal 100units/ml suspension for injection 3ml pre-filled OptiSet pen (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7231,Mixtard 30 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7319,Mixtard 20 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,19878,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 3ml pre-filled disposable,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,21232,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 10ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,16152,Insulin isophane biphasic human 30/70 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,16160,Humulin M3 Pen 100units/ml suspension for injection 3ml pre-filled pen (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,35253,Insuman Comb 50 100units/ml suspension for injection 3ml cartridges (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,19513,Humulin M3 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10277,Humulin M3 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,41120,Insulin isophane biphasic human 50/50 100units/ml suspension for injection 3ml pre-filled disposable,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,21422,Insulin isophane biphasic human 40/60 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,28096,Insulin isophane biphasic human 50/50 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10244,Mixtard 40 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,25133,Insuman Comb 25 100units/ml suspension for injection 3ml pre-filled OptiSet pen (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,42954,Insulin isophane biphasic human 25/75 100units/ml suspension for injection 5ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,35468,Insuman Basal 100units/ml suspension for injection 5ml vials (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,30819,Insuman Comb 15 100units/ml suspension for injection 3ml pre-filled OptiSet pen (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,24993,Insuman Comb 25 100units/ml suspension for injection 3ml cartridges (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,36194,Insulin isophane biphasic human 25/75 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,24002,Insuman Comb 25 100units/ml suspension for injection 5ml vials (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,44378,Insulin isophane biphasic human 25/75 100units/ml suspension for injection 3ml pre-filled disposable,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,25812,Insulin isophane human 100units/ml suspension for injection 3ml pre-filled disposable devices,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,27461,Insuman Basal 100units/ml suspension for injection 3ml cartridges (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10207,Insulin isophane human 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14925,Insulin isophane human vial 100unit/ml Sterile suspension injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10229,Humulin I Pen 100units/ml suspension for injection 3ml pre-filled pen (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10225,Lantus 100units/ml solution for injection 3ml OptiClik cartridges (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14357,Humulin I 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14918,Humulin I 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,30686,Insulin isophane porcine 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7267,NovoMix 30 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,29567,Insulin aspart 100units/ml solution for injection 10ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,31258,Insulin lispro biphasic 25/75 100units/ml suspension for injection 3ml pre-filled disposable devices,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,23099,Insulin aspart biphasic 30/70 100units/ml suspension for injection 3ml pre-filled disposable devices,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,16142,Insulin aspart 100units/ml solution for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,24795,Insulin aspart biphasic 30/70 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,19877,Insulin aspart 100units/ml solution for injection 3ml pre-filled disposable devices,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,28185,Insulin lispro biphasic 25/75 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7228,NovoMix 30 FlexPen 100units/ml suspension for injection 3ml pre-filled pen (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14362,Insulin lispro 100units/ml solution for injection 3ml pre-filled disposable devices,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14313,Insulin lispro 100units/ml solution for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,26060,Insulin lispro 100units/ml solution for injection 10ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10264,Humalog Pen 100units/ml solution for injection 3ml pre-filled pen (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,18224,Humalog 100units/ml solution for injection 10ml vials (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7318,Humalog 100units/ml solution for injection 3ml cartridges (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7400,Insulin glargine 100units/ml solution for injection 3ml pre-filled disposable devices,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14270,Humalog Mix25 Pen 100units/ml suspension for injection 3ml pre-filled pen (Eli Lilly and Company Ltd,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7350,Insulin isophane porcine 100units/ml suspension for injection 10ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10243,Humalog Mix25 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10259,Insulin glargine 100units/ml solution for injection 10ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14301,Insulin detemir 100units/ml solution for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14330,Insulin detemir 100units/ml solution for injection 3ml pre-filled disposable devices,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7237,Lantus 100units/ml solution for injection 3ml pre-filled OptiSet pen (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,21590,Insulin glulisine 100units/ml solution for injection 3ml pre-filled disposable devices,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7402,Lantus 100units/ml solution for injection 10ml vials (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7393,Insulin glargine 100units/ml solution for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,21583,Apidra 100units/ml solution for injection 3ml pre-filled OptiSet pen (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7266,Lantus 100units/ml solution for injection 3ml cartridges (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14299,Insulin glulisine 100units/ml solution for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,28101,Insulin glulisine 100units/ml solution for injection 10ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,18592,Insulin soluble bovine 100units/ml solution for injection 10ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,20995,Hypurin Porcine 30/70 Mix 100units/ml suspension for injection 3ml cartridges (Wockhardt UK Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,24800,Hypurin Porcine 30/70 Mix 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,36031,Insulin isophane biphasic porcine 30/70 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,27280,Insulin isophane biphasic porcine 30/70 100units/ml suspension for injection 10ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,26098,Hypurin Porcine Neutral 100units/ml solution for injection 10ml vials (Wockhardt UK Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,28588,Hypurin Bovine Isophane 100units/ml suspension for injection 3ml cartridges (Wockhardt UK Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,25479,Insulin soluble porcine 100units/ml solution for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,27396,Insulin soluble porcine 100units/ml solution for injection 10ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14340,Hypurin Bovine Isophane 100units/ml suspension for injection 10ml vials (Wockhardt UK Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14930,Hypurin Porcine Neutral 100units/ml solution for injection 3ml cartridges (Wockhardt UK Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,36066,Insulin isophane bovine 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,18590,Insulin isophane bovine 100units/ml suspension for injection 10ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,10208,Insulatard InnoLet 100units/ml suspension for injection 3ml pre-filled pen (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,23231,Hypurin Bovine Neutral 100units/ml solution for injection 3ml cartridges (Wockhardt UK Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14938,Insulin soluble bovine cartridge 100unit/ml Solution for injection,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14928,Insulatard 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14339,Hypurin Bovine Neutral 100units/ml solution for injection 10ml vials (Wockhardt UK Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,14290,Insulatard Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,13277,Mixtard 50 Penfill 100units/ml suspension for injection 3ml cartridges (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,39086,Humalog Mix50 KwikPen 100units/ml suspension for injection 3ml pre-filled pen (Eli Lilly and Company,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,36146,Insulin lispro biphasic 50/50 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,36920,Apidra 100units/ml solution for injection 3ml pre-filled SoloStar pen (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,35701,Insulin lispro biphasic 50/50 100units/ml suspension for injection 3ml pre-filled disposable devices,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,7300,Mixtard 30 100units/ml suspension for injection 10ml vials (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,36853,Lantus 100units/ml solution for injection 3ml pre-filled SoloStar pen (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,18593,Humalog Mix50 100units/ml suspension for injection 3ml cartridges (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,35260,Levemir InnoLet 100units/ml solution for injection 3ml pre-filled pen (Novo Nordisk Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,29953,Apidra 100units/ml solution for injection 3ml OptiClik cartridges (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,43950,Humulin I KwikPen 100units/ml suspension for injection 3ml pre-filled pen (Eli Lilly and Company Ltd,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,39006,Humalog Mix25 KwikPen 100units/ml suspension for injection 3ml pre-filled pen (Eli Lilly and Company,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,43991,Humulin M3 KwikPen 100units/ml suspension for injection 3ml pre-filled pen (Eli Lilly and Company Lt,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,38986,Humalog KwikPen 100units/ml solution for injection 3ml pre-filled pen (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,42395,Humalog Mix25 100units/ml suspension for injection 10ml vials (Eli Lilly and Company Ltd),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,43953,Insulin lispro biphasic 25/75 100units/ml suspension for injection 10ml vials,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,45158,Insuman Comb 15 100units/ml suspension for injection 3ml cartridges (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,56857,Insulin isophane biphasic human 15/85 100units/ml suspension for injection 3ml cartridges,res166: Insulin (CPRD GOLD),drug
CPRD_product_code,44480,Insuman Comb 25 100units/ml suspension for injection 3ml pre-filled SoloStar pen (Sanofi),res166: Insulin (CPRD GOLD),drug
CPRD_product_code,46001,Insuman Basal 100units/ml suspension for injection 3ml pre-filled SoloStar pen (Sanofi),res166: Insulin (CPRD GOLD),drug
